artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Steve Lacy,Bad Habit,5CM4UuQ9Gnd6K2YyKGPMoK,90,0.686,0.507,1,-7.097,1,0.0357,0.626,7.51e-05,0.383,0.69,168.955,audio_features,5CM4UuQ9Gnd6K2YyKGPMoK,spotify:track:5CM4UuQ9Gnd6K2YyKGPMoK,https://api.spotify.com/v1/tracks/5CM4UuQ9Gnd6K2YyKGPMoK,https://api.spotify.com/v1/audio-analysis/5CM4UuQ9Gnd6K2YyKGPMoK,232115,4
Years & Years,Starstruck,5eQU9bUpFTv9pRkfsY5hpt,0,0.555,0.879,9,-2.484,0,0.0983,0.011,0.0,0.298,0.691,113.852,audio_features,5eQU9bUpFTv9pRkfsY5hpt,spotify:track:5eQU9bUpFTv9pRkfsY5hpt,https://api.spotify.com/v1/tracks/5eQU9bUpFTv9pRkfsY5hpt,https://api.spotify.com/v1/audio-analysis/5eQU9bUpFTv9pRkfsY5hpt,207755,4
Harry Styles,As It Was,4LRPiXqCikLlN15c3yImP7,97,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,audio_features,4LRPiXqCikLlN15c3yImP7,spotify:track:4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/tracks/4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/audio-analysis/4LRPiXqCikLlN15c3yImP7,167303,4
sprinks,YEAR2222,2HxEtdwk506uHPCxLYz0wn,9,0.146,0.508,0,-10.47,1,0.0466,0.000141,0.0,0.841,0.117,145.167,audio_features,2HxEtdwk506uHPCxLYz0wn,spotify:track:2HxEtdwk506uHPCxLYz0wn,https://api.spotify.com/v1/tracks/2HxEtdwk506uHPCxLYz0wn,https://api.spotify.com/v1/audio-analysis/2HxEtdwk506uHPCxLYz0wn,106487,4
Harry Styles,Late Night Talking,1qEmFfgcLObUfQm0j1W2CK,93,0.714,0.728,10,-4.595,1,0.0468,0.298,0.0,0.106,0.901,114.996,audio_features,1qEmFfgcLObUfQm0j1W2CK,spotify:track:1qEmFfgcLObUfQm0j1W2CK,https://api.spotify.com/v1/tracks/1qEmFfgcLObUfQm0j1W2CK,https://api.spotify.com/v1/audio-analysis/1qEmFfgcLObUfQm0j1W2CK,177955,4
Il Volo,"Christmas Medley: Jingle Bells Rock / Let It Snow, Let It Snow, Let It Snow / It's The Most Wonderful Time Of The Year",0gzRDORnFlOa7Ap9rE8GXj,0,0.427,0.587,2,-5.527,1,0.033,0.642,0.0,0.315,0.579,130.144,audio_features,0gzRDORnFlOa7Ap9rE8GXj,spotify:track:0gzRDORnFlOa7Ap9rE8GXj,https://api.spotify.com/v1/tracks/0gzRDORnFlOa7Ap9rE8GXj,https://api.spotify.com/v1/audio-analysis/0gzRDORnFlOa7Ap9rE8GXj,219160,4
Post Malone,I Like You (A Happier Song) (with Doja Cat),0O6u0VJ46W86TxN9wgyqDj,92,0.733,0.67,5,-6.009,1,0.0751,0.121,0.0,0.121,0.472,100.964,audio_features,0O6u0VJ46W86TxN9wgyqDj,spotify:track:0O6u0VJ46W86TxN9wgyqDj,https://api.spotify.com/v1/tracks/0O6u0VJ46W86TxN9wgyqDj,https://api.spotify.com/v1/audio-analysis/0O6u0VJ46W86TxN9wgyqDj,192841,4
saturn,2022 my year fr,4u2gL1g6AgF2vlAURETOXi,31,0.429,0.834,0,-6.61,0,0.261,0.0106,0.0,0.163,0.664,179.932,audio_features,4u2gL1g6AgF2vlAURETOXi,spotify:track:4u2gL1g6AgF2vlAURETOXi,https://api.spotify.com/v1/tracks/4u2gL1g6AgF2vlAURETOXi,https://api.spotify.com/v1/audio-analysis/4u2gL1g6AgF2vlAURETOXi,110517,4
Bad Bunny,Efecto,5Eax0qFko2dh7Rl2lYs3bx,96,0.801,0.475,7,-8.797,0,0.0516,0.141,1.73e-05,0.0639,0.234,98.047,audio_features,5Eax0qFko2dh7Rl2lYs3bx,spotify:track:5Eax0qFko2dh7Rl2lYs3bx,https://api.spotify.com/v1/tracks/5Eax0qFko2dh7Rl2lYs3bx,https://api.spotify.com/v1/audio-analysis/5Eax0qFko2dh7Rl2lYs3bx,213061,4
Ayoshutduff,Year 20XX (Masikus Remix),3QNaRSC62ExClInAJfXxA7,0,0.688,0.864,2,-5.682,0,0.0282,0.103,0.715,0.178,0.512,101.521,audio_features,3QNaRSC62ExClInAJfXxA7,spotify:track:3QNaRSC62ExClInAJfXxA7,https://api.spotify.com/v1/tracks/3QNaRSC62ExClInAJfXxA7,https://api.spotify.com/v1/audio-analysis/3QNaRSC62ExClInAJfXxA7,272670,4
Future,WAIT FOR U (feat. Drake & Tems),59nOXPmaKlBfGMDeOVGrIK,89,0.463,0.642,1,-4.474,1,0.34,0.314,0.0,0.0686,0.339,83.389,audio_features,59nOXPmaKlBfGMDeOVGrIK,spotify:track:59nOXPmaKlBfGMDeOVGrIK,https://api.spotify.com/v1/tracks/59nOXPmaKlBfGMDeOVGrIK,https://api.spotify.com/v1/audio-analysis/59nOXPmaKlBfGMDeOVGrIK,189893,4
Driveways,Ten Years Later (2022),5HcV3YJu0u1PERen9uSV0T,28,0.494,0.939,1,-3.608,1,0.0354,0.000768,0.0,0.118,0.645,140.992,audio_features,5HcV3YJu0u1PERen9uSV0T,spotify:track:5HcV3YJu0u1PERen9uSV0T,https://api.spotify.com/v1/tracks/5HcV3YJu0u1PERen9uSV0T,https://api.spotify.com/v1/audio-analysis/5HcV3YJu0u1PERen9uSV0T,189149,4
Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),0hquQWY3xvYqN4qtiquniF,90,0.801,0.601,8,-7.574,0,0.255,0.0777,3.23e-05,0.145,0.74,159.969,audio_features,0hquQWY3xvYqN4qtiquniF,spotify:track:0hquQWY3xvYqN4qtiquniF,https://api.spotify.com/v1/tracks/0hquQWY3xvYqN4qtiquniF,https://api.spotify.com/v1/audio-analysis/0hquQWY3xvYqN4qtiquniF,182907,4
ReTro d.r.E,Year 2020,2IgJQHUGFPdMSrNJdKQLVm,0,0.658,0.688,8,-5.037,1,0.17,0.344,0.0,0.191,0.595,142.106,audio_features,2IgJQHUGFPdMSrNJdKQLVm,spotify:track:2IgJQHUGFPdMSrNJdKQLVm,https://api.spotify.com/v1/tracks/2IgJQHUGFPdMSrNJdKQLVm,https://api.spotify.com/v1/audio-analysis/2IgJQHUGFPdMSrNJdKQLVm,150857,4
Bad Bunny,Moscow Mule,6Xom58OOXk2SoU711L2IXO,96,0.804,0.674,5,-5.453,0,0.0333,0.294,1.18e-06,0.115,0.292,99.968,audio_features,6Xom58OOXk2SoU711L2IXO,spotify:track:6Xom58OOXk2SoU711L2IXO,https://api.spotify.com/v1/tracks/6Xom58OOXk2SoU711L2IXO,https://api.spotify.com/v1/audio-analysis/6Xom58OOXk2SoU711L2IXO,245940,4
Norah Jones,Seven Years,3B26XqOpSrxKSPKWJCVlwF,33,0.592,0.193,7,-13.876,1,0.0334,0.955,0.00508,0.117,0.383,127.381,audio_features,3B26XqOpSrxKSPKWJCVlwF,spotify:track:3B26XqOpSrxKSPKWJCVlwF,https://api.spotify.com/v1/tracks/3B26XqOpSrxKSPKWJCVlwF,https://api.spotify.com/v1/audio-analysis/3B26XqOpSrxKSPKWJCVlwF,145414,4
Morgan Wallen,You Proof,5uU1uuyaUIBOiiUSQG7Wl3,85,0.731,0.85,9,-4.913,1,0.0336,0.252,0.0,0.605,0.644,119.706,audio_features,5uU1uuyaUIBOiiUSQG7Wl3,spotify:track:5uU1uuyaUIBOiiUSQG7Wl3,https://api.spotify.com/v1/tracks/5uU1uuyaUIBOiiUSQG7Wl3,https://api.spotify.com/v1/audio-analysis/5uU1uuyaUIBOiiUSQG7Wl3,157478,4
Nanno,Year 2020,3yw5tuKkicKXElxDAfYZ6m,1,0.527,0.664,11,-7.24,0,0.0345,7.31e-05,0.897,0.107,0.198,146.022,audio_features,3yw5tuKkicKXElxDAfYZ6m,spotify:track:3yw5tuKkicKXElxDAfYZ6m,https://api.spotify.com/v1/tracks/3yw5tuKkicKXElxDAfYZ6m,https://api.spotify.com/v1/audio-analysis/3yw5tuKkicKXElxDAfYZ6m,375027,4
Lizzo,About Damn Time,1PckUlxKqWQs3RlWXVBLw3,92,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,audio_features,1PckUlxKqWQs3RlWXVBLw3,spotify:track:1PckUlxKqWQs3RlWXVBLw3,https://api.spotify.com/v1/tracks/1PckUlxKqWQs3RlWXVBLw3,https://api.spotify.com/v1/audio-analysis/1PckUlxKqWQs3RlWXVBLw3,191822,4
Driveways,Ten Years Later (2022),47TcNyFx6YGe7OKZHnOfFW,23,0.494,0.939,1,-3.608,1,0.0354,0.000768,0.0,0.118,0.645,140.992,audio_features,47TcNyFx6YGe7OKZHnOfFW,spotify:track:47TcNyFx6YGe7OKZHnOfFW,https://api.spotify.com/v1/tracks/47TcNyFx6YGe7OKZHnOfFW,https://api.spotify.com/v1/audio-analysis/47TcNyFx6YGe7OKZHnOfFW,189149,4
OneRepublic,I Ain't Worried,4h9wh7iOZ0GGn8QVp4RAOB,93,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,audio_features,4h9wh7iOZ0GGn8QVp4RAOB,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,https://api.spotify.com/v1/tracks/4h9wh7iOZ0GGn8QVp4RAOB,https://api.spotify.com/v1/audio-analysis/4h9wh7iOZ0GGn8QVp4RAOB,148486,4
Jafta M.A.R,The Year 2022,1dEAwbF4o7BRcWeESNRUeC,0,0.812,0.259,8,-15.556,1,0.0884,0.00169,0.858,0.173,0.657,118.979,audio_features,1dEAwbF4o7BRcWeESNRUeC,spotify:track:1dEAwbF4o7BRcWeESNRUeC,https://api.spotify.com/v1/tracks/1dEAwbF4o7BRcWeESNRUeC,https://api.spotify.com/v1/audio-analysis/1dEAwbF4o7BRcWeESNRUeC,370390,4
Bad Bunny,Ojitos Lindos,3k3NWokhRRkEPhCzPmV8TW,97,0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,audio_features,3k3NWokhRRkEPhCzPmV8TW,spotify:track:3k3NWokhRRkEPhCzPmV8TW,https://api.spotify.com/v1/tracks/3k3NWokhRRkEPhCzPmV8TW,https://api.spotify.com/v1/audio-analysis/3k3NWokhRRkEPhCzPmV8TW,258299,4
INMBeatz,New Year New Me,2lGrMaDv56BVIxNrgT5GY7,21,0.726,0.371,1,-17.857,0,0.0722,0.021,0.664,0.114,0.0799,141.059,audio_features,2lGrMaDv56BVIxNrgT5GY7,spotify:track:2lGrMaDv56BVIxNrgT5GY7,https://api.spotify.com/v1/tracks/2lGrMaDv56BVIxNrgT5GY7,https://api.spotify.com/v1/audio-analysis/2lGrMaDv56BVIxNrgT5GY7,60966,4
Jack Harlow,First Class,1rDQ4oMwGJI7B4tovsBOxc,90,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,audio_features,1rDQ4oMwGJI7B4tovsBOxc,spotify:track:1rDQ4oMwGJI7B4tovsBOxc,https://api.spotify.com/v1/tracks/1rDQ4oMwGJI7B4tovsBOxc,https://api.spotify.com/v1/audio-analysis/1rDQ4oMwGJI7B4tovsBOxc,173948,4
Lo' Kuntry,Year 2020,06Oy3HFUXZYmNi2YpAQ6XZ,0,0.593,0.543,0,-13.862,0,0.0935,0.249,3.64e-05,0.145,0.563,163.933,audio_features,06Oy3HFUXZYmNi2YpAQ6XZ,spotify:track:06Oy3HFUXZYmNi2YpAQ6XZ,https://api.spotify.com/v1/tracks/06Oy3HFUXZYmNi2YpAQ6XZ,https://api.spotify.com/v1/audio-analysis/06Oy3HFUXZYmNi2YpAQ6XZ,117656,4
Bad Bunny,Party,4tYFy8ALRjIZvnvSLw5lxN,93,0.829,0.799,9,-5.389,1,0.0897,0.0151,0.000543,0.242,0.471,97.013,audio_features,4tYFy8ALRjIZvnvSLw5lxN,spotify:track:4tYFy8ALRjIZvnvSLw5lxN,https://api.spotify.com/v1/tracks/4tYFy8ALRjIZvnvSLw5lxN,https://api.spotify.com/v1/audio-analysis/4tYFy8ALRjIZvnvSLw5lxN,227629,4
Kitty Kallen,Never in a Million Years (Remastered 2022),3IAMf1Ul3Mmy57VmIKijyU,0,0.151,0.295,0,-12.347,1,0.0343,0.968,0.000259,0.132,0.159,78.404,audio_features,3IAMf1Ul3Mmy57VmIKijyU,spotify:track:3IAMf1Ul3Mmy57VmIKijyU,https://api.spotify.com/v1/tracks/3IAMf1Ul3Mmy57VmIKijyU,https://api.spotify.com/v1/audio-analysis/3IAMf1Ul3Mmy57VmIKijyU,171630,5
Yung Gravy,Betty (Get Money),4cacyP5c3PMlfnyjpg13xW,87,0.723,0.772,1,-6.784,1,0.0792,0.00524,1.15e-05,0.367,0.58,102.004,audio_features,4cacyP5c3PMlfnyjpg13xW,spotify:track:4cacyP5c3PMlfnyjpg13xW,https://api.spotify.com/v1/tracks/4cacyP5c3PMlfnyjpg13xW,https://api.spotify.com/v1/audio-analysis/4cacyP5c3PMlfnyjpg13xW,146471,4
Dario Polvara,Year 2035 - Muppet,4sBtCMtkz19MZyveBE9RD0,2,0.414,0.943,5,-3.546,1,0.108,0.00512,0.00106,0.216,0.18,150.007,audio_features,4sBtCMtkz19MZyveBE9RD0,spotify:track:4sBtCMtkz19MZyveBE9RD0,https://api.spotify.com/v1/tracks/4sBtCMtkz19MZyveBE9RD0,https://api.spotify.com/v1/audio-analysis/4sBtCMtkz19MZyveBE9RD0,272464,4
Bad Bunny,Después de la Playa,1dm6z1fWB0cErMszU25dy2,91,0.564,0.903,5,-3.221,1,0.307,0.356,0.0,0.175,0.607,78.293,audio_features,1dm6z1fWB0cErMszU25dy2,spotify:track:1dm6z1fWB0cErMszU25dy2,https://api.spotify.com/v1/tracks/1dm6z1fWB0cErMszU25dy2,https://api.spotify.com/v1/audio-analysis/1dm6z1fWB0cErMszU25dy2,230400,4
Christina Aguilera,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",3uRUbppUFPsmrccRXSDAjE,32,0.756,0.809,5,-3.655,1,0.0541,0.0173,3.69e-06,0.66,0.64,109.901,audio_features,3uRUbppUFPsmrccRXSDAjE,spotify:track:3uRUbppUFPsmrccRXSDAjE,https://api.spotify.com/v1/tracks/3uRUbppUFPsmrccRXSDAjE,https://api.spotify.com/v1/audio-analysis/3uRUbppUFPsmrccRXSDAjE,264847,4
Harry Styles,As It Was,4Dvkj6JhhA12EX05fT7y2e,93,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,audio_features,4Dvkj6JhhA12EX05fT7y2e,spotify:track:4Dvkj6JhhA12EX05fT7y2e,https://api.spotify.com/v1/tracks/4Dvkj6JhhA12EX05fT7y2e,https://api.spotify.com/v1/audio-analysis/4Dvkj6JhhA12EX05fT7y2e,167303,4
Gong,The Year 2032,1EsYXExLvfOqIjfvoQTcUd,4,0.627,0.606,9,-5.364,1,0.0279,0.00882,0.0567,0.0953,0.319,123.988,audio_features,1EsYXExLvfOqIjfvoQTcUd,spotify:track:1EsYXExLvfOqIjfvoQTcUd,https://api.spotify.com/v1/tracks/1EsYXExLvfOqIjfvoQTcUd,https://api.spotify.com/v1/audio-analysis/1EsYXExLvfOqIjfvoQTcUd,338880,4
Charlie Puth,Left and Right (Feat. Jung Kook of BTS),0mBP9X2gPCuapvpZ7TGDk3,94,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,audio_features,0mBP9X2gPCuapvpZ7TGDk3,spotify:track:0mBP9X2gPCuapvpZ7TGDk3,https://api.spotify.com/v1/tracks/0mBP9X2gPCuapvpZ7TGDk3,https://api.spotify.com/v1/audio-analysis/0mBP9X2gPCuapvpZ7TGDk3,154487,4
Jordan Tavita,100 Years From Now - The Voice Australia 2022 / Grand Finalist Original,423Fvj5rrjrP5TdTTmPLa1,29,0.286,0.469,9,-8.899,1,0.0386,0.303,4.98e-05,0.103,0.198,139.333,audio_features,423Fvj5rrjrP5TdTTmPLa1,spotify:track:423Fvj5rrjrP5TdTTmPLa1,https://api.spotify.com/v1/tracks/423Fvj5rrjrP5TdTTmPLa1,https://api.spotify.com/v1/audio-analysis/423Fvj5rrjrP5TdTTmPLa1,225811,4
KAROL G,PROVENZA,7dSZ6zGTQx66c2GF91xCrb,95,0.87,0.516,1,-8.006,1,0.0541,0.656,0.00823,0.11,0.53,111.005,audio_features,7dSZ6zGTQx66c2GF91xCrb,spotify:track:7dSZ6zGTQx66c2GF91xCrb,https://api.spotify.com/v1/tracks/7dSZ6zGTQx66c2GF91xCrb,https://api.spotify.com/v1/audio-analysis/7dSZ6zGTQx66c2GF91xCrb,210200,4
Ayoshutduff,Year 20XX,1XmriXmgT2EhqjVG9ncJ5q,0,0.578,0.958,2,-5.843,0,0.0372,0.13,0.961,0.471,0.086,101.004,audio_features,1XmriXmgT2EhqjVG9ncJ5q,spotify:track:1XmriXmgT2EhqjVG9ncJ5q,https://api.spotify.com/v1/tracks/1XmriXmgT2EhqjVG9ncJ5q,https://api.spotify.com/v1/audio-analysis/1XmriXmgT2EhqjVG9ncJ5q,416905,4
Bad Bunny,Tarot,41oY4WCTj5kccfesTVFnvN,93,0.795,0.684,11,-3.971,0,0.0419,0.0225,0.0,0.658,0.419,114.011,audio_features,41oY4WCTj5kccfesTVFnvN,spotify:track:41oY4WCTj5kccfesTVFnvN,https://api.spotify.com/v1/tracks/41oY4WCTj5kccfesTVFnvN,https://api.spotify.com/v1/audio-analysis/41oY4WCTj5kccfesTVFnvN,237895,4
Mads & Co.,Year 2020,1E7kvOufjivgCGLETpjvFs,0,0.372,0.0803,2,-15.213,1,0.0383,0.944,1.93e-05,0.107,0.144,126.553,audio_features,1E7kvOufjivgCGLETpjvFs,spotify:track:1E7kvOufjivgCGLETpjvFs,https://api.spotify.com/v1/tracks/1E7kvOufjivgCGLETpjvFs,https://api.spotify.com/v1/audio-analysis/1E7kvOufjivgCGLETpjvFs,176000,4
Zach Bryan,Something in the Orange,3WMj8moIAXJhHsyLaqIIHI,82,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,audio_features,3WMj8moIAXJhHsyLaqIIHI,spotify:track:3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/tracks/3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/audio-analysis/3WMj8moIAXJhHsyLaqIIHI,228013,3
Avery Alexander,Stealth (10 Year Anniversary Edition),4vhI1QMQdiugqqyCCSqaf0,13,0.441,0.283,11,-23.314,1,0.0326,0.65,0.844,0.116,0.201,80.002,audio_features,4vhI1QMQdiugqqyCCSqaf0,spotify:track:4vhI1QMQdiugqqyCCSqaf0,https://api.spotify.com/v1/tracks/4vhI1QMQdiugqqyCCSqaf0,https://api.spotify.com/v1/audio-analysis/4vhI1QMQdiugqqyCCSqaf0,216094,4
Bailey Zimmerman,Rock and A Hard Place,4686eQ81DEswHa90bcdlC9,82,0.582,0.568,1,-7.3,1,0.0275,0.577,0.0,0.105,0.394,121.991,audio_features,4686eQ81DEswHa90bcdlC9,spotify:track:4686eQ81DEswHa90bcdlC9,https://api.spotify.com/v1/tracks/4686eQ81DEswHa90bcdlC9,https://api.spotify.com/v1/audio-analysis/4686eQ81DEswHa90bcdlC9,207541,3
Hazel & the Thief,The Year 2020,6aD7ZPF92DvcPUhnAdwlEU,0,0.454,0.59,9,-5.115,1,0.0332,0.0136,3.1e-06,0.108,0.362,96.14,audio_features,6aD7ZPF92DvcPUhnAdwlEU,spotify:track:6aD7ZPF92DvcPUhnAdwlEU,https://api.spotify.com/v1/tracks/6aD7ZPF92DvcPUhnAdwlEU,https://api.spotify.com/v1/audio-analysis/6aD7ZPF92DvcPUhnAdwlEU,288427,4
Beyoncé,BREAK MY SOUL,2KukL7UlQ8TdvpaA7bY3ZJ,90,0.687,0.887,1,-5.04,0,0.0826,0.0575,2.21e-06,0.27,0.853,114.941,audio_features,2KukL7UlQ8TdvpaA7bY3ZJ,spotify:track:2KukL7UlQ8TdvpaA7bY3ZJ,https://api.spotify.com/v1/tracks/2KukL7UlQ8TdvpaA7bY3ZJ,https://api.spotify.com/v1/audio-analysis/2KukL7UlQ8TdvpaA7bY3ZJ,278282,4
Ish Kevin,My Year (2022),16TeLUubmneRAhwmRAMbjM,19,0.521,0.683,5,-6.24,0,0.501,0.159,0.0,0.187,0.737,139.439,audio_features,16TeLUubmneRAhwmRAMbjM,spotify:track:16TeLUubmneRAhwmRAMbjM,https://api.spotify.com/v1/tracks/16TeLUubmneRAhwmRAMbjM,https://api.spotify.com/v1/audio-analysis/16TeLUubmneRAhwmRAMbjM,161808,3
Pharrell Williams,Cash In Cash Out,3S68RFe1lsdCdTMPIMJM3X,83,0.877,0.56,7,-3.751,1,0.0596,0.00721,1.45e-06,0.0839,0.154,119.971,audio_features,3S68RFe1lsdCdTMPIMJM3X,spotify:track:3S68RFe1lsdCdTMPIMJM3X,https://api.spotify.com/v1/tracks/3S68RFe1lsdCdTMPIMJM3X,https://api.spotify.com/v1/audio-analysis/3S68RFe1lsdCdTMPIMJM3X,216136,4
Fiëhro,Year 2k13,5mOhEmGARZiJOycsBVpncf,0,0.72,0.764,2,-5.588,1,0.0404,0.0205,0.857,0.0684,0.68,127.968,audio_features,5mOhEmGARZiJOycsBVpncf,spotify:track:5mOhEmGARZiJOycsBVpncf,https://api.spotify.com/v1/tracks/5mOhEmGARZiJOycsBVpncf,https://api.spotify.com/v1/audio-analysis/5mOhEmGARZiJOycsBVpncf,286726,4
Harry Styles,Music For a Sushi Restaurant,5LYMamLv12UPbemOaTPyeV,88,0.72,0.715,11,-4.652,1,0.04,0.258,0.0568,0.107,0.357,107.041,audio_features,5LYMamLv12UPbemOaTPyeV,spotify:track:5LYMamLv12UPbemOaTPyeV,https://api.spotify.com/v1/tracks/5LYMamLv12UPbemOaTPyeV,https://api.spotify.com/v1/audio-analysis/5LYMamLv12UPbemOaTPyeV,193813,4
Zeekonthebeat,Happy New Years 2022,5bOP7QNXOdbaIP5uyN8Jrv,8,0.328,0.437,0,-18.794,0,0.0722,0.0314,0.0,0.612,0.253,93.994,audio_features,5bOP7QNXOdbaIP5uyN8Jrv,spotify:track:5bOP7QNXOdbaIP5uyN8Jrv,https://api.spotify.com/v1/tracks/5bOP7QNXOdbaIP5uyN8Jrv,https://api.spotify.com/v1/audio-analysis/5bOP7QNXOdbaIP5uyN8Jrv,93623,1
