artist_name,artist_genre,track_name,track_id,popularity,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Joji,['viral pop'],Glimpse of Us,6xGruZOHLs39ZbVccQTuPZ,95,2022,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914,audio_features,6xGruZOHLs39ZbVccQTuPZ,spotify:track:6xGruZOHLs39ZbVccQTuPZ,https://api.spotify.com/v1/tracks/6xGruZOHLs39ZbVccQTuPZ,https://api.spotify.com/v1/audio-analysis/6xGruZOHLs39ZbVccQTuPZ,233456,3
BLACKPINK,"['k-pop', 'k-pop girl group']",Shut Down,0ARKW62l9uWIDYMZTUmJHF,88,2022,0.82,0.686,0,-5.102,1,0.038,0.00412,0.0,0.184,0.668,110.058,audio_features,0ARKW62l9uWIDYMZTUmJHF,spotify:track:0ARKW62l9uWIDYMZTUmJHF,https://api.spotify.com/v1/tracks/0ARKW62l9uWIDYMZTUmJHF,https://api.spotify.com/v1/audio-analysis/0ARKW62l9uWIDYMZTUmJHF,175889,3
KAROL G,"['reggaeton', 'reggaeton colombiano']",PROVENZA,7dSZ6zGTQx66c2GF91xCrb,94,2022,0.87,0.516,1,-8.006,1,0.0541,0.656,0.00823,0.11,0.53,111.005,audio_features,7dSZ6zGTQx66c2GF91xCrb,spotify:track:7dSZ6zGTQx66c2GF91xCrb,https://api.spotify.com/v1/tracks/7dSZ6zGTQx66c2GF91xCrb,https://api.spotify.com/v1/audio-analysis/7dSZ6zGTQx66c2GF91xCrb,210200,4
Armani White,['indie hip hop'],BILLIE EILISH.,27ZZdyTSQWI7Cug2d2PkqV,88,2022,0.9,0.509,1,-6.647,1,0.257,0.115,1.67e-06,0.0937,0.765,100.007,audio_features,27ZZdyTSQWI7Cug2d2PkqV,spotify:track:27ZZdyTSQWI7Cug2d2PkqV,https://api.spotify.com/v1/tracks/27ZZdyTSQWI7Cug2d2PkqV,https://api.spotify.com/v1/audio-analysis/27ZZdyTSQWI7Cug2d2PkqV,99283,4
Charlie Puth,"['dance pop', 'pop', 'viral pop']",Left and Right (Feat. Jung Kook of BTS),0mBP9X2gPCuapvpZ7TGDk3,93,2022,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,audio_features,0mBP9X2gPCuapvpZ7TGDk3,spotify:track:0mBP9X2gPCuapvpZ7TGDk3,https://api.spotify.com/v1/tracks/0mBP9X2gPCuapvpZ7TGDk3,https://api.spotify.com/v1/audio-analysis/0mBP9X2gPCuapvpZ7TGDk3,154487,4
Lizzo,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']",About Damn Time,1PckUlxKqWQs3RlWXVBLw3,90,2022,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,audio_features,1PckUlxKqWQs3RlWXVBLw3,spotify:track:1PckUlxKqWQs3RlWXVBLw3,https://api.spotify.com/v1/tracks/1PckUlxKqWQs3RlWXVBLw3,https://api.spotify.com/v1/audio-analysis/1PckUlxKqWQs3RlWXVBLw3,191822,4
Harry Styles,['pop'],Late Night Talking,1qEmFfgcLObUfQm0j1W2CK,93,2022,0.714,0.728,10,-4.595,1,0.0468,0.298,0.0,0.106,0.901,114.996,audio_features,1qEmFfgcLObUfQm0j1W2CK,spotify:track:1qEmFfgcLObUfQm0j1W2CK,https://api.spotify.com/v1/tracks/1qEmFfgcLObUfQm0j1W2CK,https://api.spotify.com/v1/audio-analysis/1qEmFfgcLObUfQm0j1W2CK,177955,4
ROSALÍA,['r&b en espanol'],DESPECHÁ,5ildQOEKmJuWGl2vRkFdYc,96,2022,0.919,0.623,7,-6.521,1,0.0992,0.184,1.63e-05,0.0609,0.775,130.037,audio_features,5ildQOEKmJuWGl2vRkFdYc,spotify:track:5ildQOEKmJuWGl2vRkFdYc,https://api.spotify.com/v1/tracks/5ildQOEKmJuWGl2vRkFdYc,https://api.spotify.com/v1/audio-analysis/5ildQOEKmJuWGl2vRkFdYc,157018,4
Nicki Minaj,"['dance pop', 'hip pop', 'pop', 'queens hip hop', 'rap']",Super Freaky Girl,4C6Uex2ILwJi9sZXRdmqXp,92,2022,0.95,0.891,2,-2.653,1,0.241,0.0645,1.77e-05,0.309,0.912,133.01,audio_features,4C6Uex2ILwJi9sZXRdmqXp,spotify:track:4C6Uex2ILwJi9sZXRdmqXp,https://api.spotify.com/v1/tracks/4C6Uex2ILwJi9sZXRdmqXp,https://api.spotify.com/v1/audio-analysis/4C6Uex2ILwJi9sZXRdmqXp,170977,4
Harry Styles,['pop'],As It Was,4LRPiXqCikLlN15c3yImP7,96,2022,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,audio_features,4LRPiXqCikLlN15c3yImP7,spotify:track:4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/tracks/4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/audio-analysis/4LRPiXqCikLlN15c3yImP7,167303,4
Doja Cat,"['dance pop', 'pop']",Vegas (From the Original Motion Picture Soundtrack ELVIS),0hquQWY3xvYqN4qtiquniF,90,2022,0.801,0.601,8,-7.574,0,0.255,0.0777,3.23e-05,0.145,0.74,159.969,audio_features,0hquQWY3xvYqN4qtiquniF,spotify:track:0hquQWY3xvYqN4qtiquniF,https://api.spotify.com/v1/tracks/0hquQWY3xvYqN4qtiquniF,https://api.spotify.com/v1/audio-analysis/0hquQWY3xvYqN4qtiquniF,182907,4
Post Malone,"['dfw rap', 'melodic rap', 'rap']",I Like You (A Happier Song) (with Doja Cat),0O6u0VJ46W86TxN9wgyqDj,92,2022,0.733,0.67,5,-6.009,1,0.0751,0.121,0.0,0.121,0.472,100.964,audio_features,0O6u0VJ46W86TxN9wgyqDj,spotify:track:0O6u0VJ46W86TxN9wgyqDj,https://api.spotify.com/v1/tracks/0O6u0VJ46W86TxN9wgyqDj,https://api.spotify.com/v1/audio-analysis/0O6u0VJ46W86TxN9wgyqDj,192841,4
OneRepublic,"['piano rock', 'pop', 'pop rock']",I Ain't Worried,4h9wh7iOZ0GGn8QVp4RAOB,96,2022,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,audio_features,4h9wh7iOZ0GGn8QVp4RAOB,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,https://api.spotify.com/v1/tracks/4h9wh7iOZ0GGn8QVp4RAOB,https://api.spotify.com/v1/audio-analysis/4h9wh7iOZ0GGn8QVp4RAOB,148486,4
Bad Bunny,"['reggaeton', 'trap latino']",Ojitos Lindos,3k3NWokhRRkEPhCzPmV8TW,95,2022,0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,audio_features,3k3NWokhRRkEPhCzPmV8TW,spotify:track:3k3NWokhRRkEPhCzPmV8TW,https://api.spotify.com/v1/tracks/3k3NWokhRRkEPhCzPmV8TW,https://api.spotify.com/v1/audio-analysis/3k3NWokhRRkEPhCzPmV8TW,258299,4
Bad Bunny,"['reggaeton', 'trap latino']",Tití Me Preguntó,1IHWl5LamUGEuP4ozKQSXZ,98,2022,0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672,audio_features,1IHWl5LamUGEuP4ozKQSXZ,spotify:track:1IHWl5LamUGEuP4ozKQSXZ,https://api.spotify.com/v1/tracks/1IHWl5LamUGEuP4ozKQSXZ,https://api.spotify.com/v1/audio-analysis/1IHWl5LamUGEuP4ozKQSXZ,243717,4
Omar Apollo,"['bedroom pop', 'bedroom soul', 'pop', 'r&b']",Evergreen (You Didn’t Deserve Me At All),2TktkzfozZifbQhXjT6I33,83,2022,0.697,0.336,9,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029,audio_features,2TktkzfozZifbQhXjT6I33,spotify:track:2TktkzfozZifbQhXjT6I33,https://api.spotify.com/v1/tracks/2TktkzfozZifbQhXjT6I33,https://api.spotify.com/v1/audio-analysis/2TktkzfozZifbQhXjT6I33,216680,3
Bad Bunny,"['reggaeton', 'trap latino']",Party,4tYFy8ALRjIZvnvSLw5lxN,92,2022,0.829,0.799,9,-5.389,1,0.0897,0.0151,0.000543,0.242,0.471,97.013,audio_features,4tYFy8ALRjIZvnvSLw5lxN,spotify:track:4tYFy8ALRjIZvnvSLw5lxN,https://api.spotify.com/v1/tracks/4tYFy8ALRjIZvnvSLw5lxN,https://api.spotify.com/v1/audio-analysis/4tYFy8ALRjIZvnvSLw5lxN,227629,4
Steve Lacy,"['afrofuturism', 'pop']",Static,4OmfWzukSVD140NiAIEjem,86,2022,0.335,0.305,1,-12.661,1,0.0741,0.434,0.631,0.101,0.215,79.001,audio_features,4OmfWzukSVD140NiAIEjem,spotify:track:4OmfWzukSVD140NiAIEjem,https://api.spotify.com/v1/tracks/4OmfWzukSVD140NiAIEjem,https://api.spotify.com/v1/audio-analysis/4OmfWzukSVD140NiAIEjem,156507,5
Bad Bunny,"['reggaeton', 'trap latino']",Me Porto Bonito,6Sq7ltF9Qa7SNFBsV5Cogx,98,2022,0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,audio_features,6Sq7ltF9Qa7SNFBsV5Cogx,spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx,https://api.spotify.com/v1/tracks/6Sq7ltF9Qa7SNFBsV5Cogx,https://api.spotify.com/v1/audio-analysis/6Sq7ltF9Qa7SNFBsV5Cogx,178567,4
Jack Harlow,"['deep underground hip hop', 'kentucky hip hop', 'pop']",First Class,1rDQ4oMwGJI7B4tovsBOxc,88,2022,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,audio_features,1rDQ4oMwGJI7B4tovsBOxc,spotify:track:1rDQ4oMwGJI7B4tovsBOxc,https://api.spotify.com/v1/tracks/1rDQ4oMwGJI7B4tovsBOxc,https://api.spotify.com/v1/audio-analysis/1rDQ4oMwGJI7B4tovsBOxc,173948,4
Bizarrap,"['argentine hip hop', 'pop venezolano', 'trap argentino']","Quevedo: Bzrp Music Sessions, Vol. 52",2tTmW7RDtMQtBk7m2rYeSw,100,2022,0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033,audio_features,2tTmW7RDtMQtBk7m2rYeSw,spotify:track:2tTmW7RDtMQtBk7m2rYeSw,https://api.spotify.com/v1/tracks/2tTmW7RDtMQtBk7m2rYeSw,https://api.spotify.com/v1/audio-analysis/2tTmW7RDtMQtBk7m2rYeSw,198938,4
Tyler Hubbard,['contemporary country'],5 Foot 9,6AqwH2Y9FJwhUE2dCSkw1u,80,2022,0.602,0.796,5,-5.609,1,0.0465,0.146,0.0,0.125,0.53,106.005,audio_features,6AqwH2Y9FJwhUE2dCSkw1u,spotify:track:6AqwH2Y9FJwhUE2dCSkw1u,https://api.spotify.com/v1/tracks/6AqwH2Y9FJwhUE2dCSkw1u,https://api.spotify.com/v1/audio-analysis/6AqwH2Y9FJwhUE2dCSkw1u,189780,4
Noah Kahan,"['neo mellow', 'pop']",Stick Season,0GNVXNz7Jkicfk2mp5OyG5,81,2022,0.664,0.5,9,-6.935,1,0.0651,0.799,0.0,0.0966,0.801,117.896,audio_features,0GNVXNz7Jkicfk2mp5OyG5,spotify:track:0GNVXNz7Jkicfk2mp5OyG5,https://api.spotify.com/v1/tracks/0GNVXNz7Jkicfk2mp5OyG5,https://api.spotify.com/v1/audio-analysis/0GNVXNz7Jkicfk2mp5OyG5,182347,4
David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",I'm Good (Blue),4uUG5RXrOk84mYEfFvj3cK,96,2022,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,audio_features,4uUG5RXrOk84mYEfFvj3cK,spotify:track:4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/tracks/4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/audio-analysis/4uUG5RXrOk84mYEfFvj3cK,175238,4
Bad Bunny,"['reggaeton', 'trap latino']",Después de la Playa,1dm6z1fWB0cErMszU25dy2,89,2022,0.564,0.903,5,-3.221,1,0.307,0.356,0.0,0.175,0.607,78.293,audio_features,1dm6z1fWB0cErMszU25dy2,spotify:track:1dm6z1fWB0cErMszU25dy2,https://api.spotify.com/v1/tracks/1dm6z1fWB0cErMszU25dy2,https://api.spotify.com/v1/audio-analysis/1dm6z1fWB0cErMszU25dy2,230400,4
Future,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",WAIT FOR U (feat. Drake & Tems),59nOXPmaKlBfGMDeOVGrIK,89,2022,0.463,0.642,1,-4.474,1,0.34,0.314,0.0,0.0686,0.339,83.389,audio_features,59nOXPmaKlBfGMDeOVGrIK,spotify:track:59nOXPmaKlBfGMDeOVGrIK,https://api.spotify.com/v1/tracks/59nOXPmaKlBfGMDeOVGrIK,https://api.spotify.com/v1/audio-analysis/59nOXPmaKlBfGMDeOVGrIK,189893,4
Bad Bunny,"['reggaeton', 'trap latino']",Moscow Mule,6Xom58OOXk2SoU711L2IXO,95,2022,0.804,0.674,5,-5.453,0,0.0333,0.294,1.18e-06,0.115,0.292,99.968,audio_features,6Xom58OOXk2SoU711L2IXO,spotify:track:6Xom58OOXk2SoU711L2IXO,https://api.spotify.com/v1/tracks/6Xom58OOXk2SoU711L2IXO,https://api.spotify.com/v1/audio-analysis/6Xom58OOXk2SoU711L2IXO,245940,4
Bad Bunny,"['reggaeton', 'trap latino']",Efecto,5Eax0qFko2dh7Rl2lYs3bx,96,2022,0.801,0.475,7,-8.797,0,0.0516,0.141,1.73e-05,0.0639,0.234,98.047,audio_features,5Eax0qFko2dh7Rl2lYs3bx,spotify:track:5Eax0qFko2dh7Rl2lYs3bx,https://api.spotify.com/v1/tracks/5Eax0qFko2dh7Rl2lYs3bx,https://api.spotify.com/v1/audio-analysis/5Eax0qFko2dh7Rl2lYs3bx,213061,4
DJ Khaled,"['hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",STAYING ALIVE (feat. Drake & Lil Baby),0g2Bbgy7P41pFjMWJuzsf4,85,2022,0.718,0.461,4,-7.676,0,0.0797,0.068,0.0,0.283,0.181,129.953,audio_features,0g2Bbgy7P41pFjMWJuzsf4,spotify:track:0g2Bbgy7P41pFjMWJuzsf4,https://api.spotify.com/v1/tracks/0g2Bbgy7P41pFjMWJuzsf4,https://api.spotify.com/v1/audio-analysis/0g2Bbgy7P41pFjMWJuzsf4,178176,4
Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",Jimmy Cooks (feat. 21 Savage),3F5CgOj3wFlRv51JsHbxhe,91,2022,0.529,0.673,0,-4.711,1,0.175,0.000307,2.41e-06,0.093,0.366,165.921,audio_features,3F5CgOj3wFlRv51JsHbxhe,spotify:track:3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/tracks/3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/audio-analysis/3F5CgOj3wFlRv51JsHbxhe,218365,4
Harry Styles,['pop'],As It Was,4Dvkj6JhhA12EX05fT7y2e,93,2022,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,audio_features,4Dvkj6JhhA12EX05fT7y2e,spotify:track:4Dvkj6JhhA12EX05fT7y2e,https://api.spotify.com/v1/tracks/4Dvkj6JhhA12EX05fT7y2e,https://api.spotify.com/v1/audio-analysis/4Dvkj6JhhA12EX05fT7y2e,167303,4
Bad Bunny,"['reggaeton', 'trap latino']",Tarot,41oY4WCTj5kccfesTVFnvN,92,2022,0.795,0.684,11,-3.971,0,0.0419,0.0225,0.0,0.658,0.419,114.011,audio_features,41oY4WCTj5kccfesTVFnvN,spotify:track:41oY4WCTj5kccfesTVFnvN,https://api.spotify.com/v1/tracks/41oY4WCTj5kccfesTVFnvN,https://api.spotify.com/v1/audio-analysis/41oY4WCTj5kccfesTVFnvN,237895,4
Bad Bunny,"['reggaeton', 'trap latino']",La Corriente,1797zYiX4cKosMH836X9Gt,91,2022,0.663,0.786,11,-3.51,0,0.195,0.229,0.0,0.219,0.579,196.12,audio_features,1797zYiX4cKosMH836X9Gt,spotify:track:1797zYiX4cKosMH836X9Gt,https://api.spotify.com/v1/tracks/1797zYiX4cKosMH836X9Gt,https://api.spotify.com/v1/audio-analysis/1797zYiX4cKosMH836X9Gt,198367,4
Zach Bryan,['oklahoma country'],Something in the Orange,3WMj8moIAXJhHsyLaqIIHI,86,2022,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,audio_features,3WMj8moIAXJhHsyLaqIIHI,spotify:track:3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/tracks/3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/audio-analysis/3WMj8moIAXJhHsyLaqIIHI,228013,3
Morgan Wallen,"['contemporary country', 'country']",You Proof,5uU1uuyaUIBOiiUSQG7Wl3,86,2022,0.731,0.85,9,-4.913,1,0.0336,0.252,0.0,0.605,0.644,119.706,audio_features,5uU1uuyaUIBOiiUSQG7Wl3,spotify:track:5uU1uuyaUIBOiiUSQG7Wl3,https://api.spotify.com/v1/tracks/5uU1uuyaUIBOiiUSQG7Wl3,https://api.spotify.com/v1/audio-analysis/5uU1uuyaUIBOiiUSQG7Wl3,157478,4
Cole Swindell,"['contemporary country', 'country', 'country road', 'modern country rock']",She Had Me At Heads Carolina,200x8ONbPfFzByUr3fVz46,82,2022,0.607,0.912,8,-3.449,1,0.0611,0.124,0.0,0.332,0.722,134.944,audio_features,200x8ONbPfFzByUr3fVz46,spotify:track:200x8ONbPfFzByUr3fVz46,https://api.spotify.com/v1/tracks/200x8ONbPfFzByUr3fVz46,https://api.spotify.com/v1/audio-analysis/200x8ONbPfFzByUr3fVz46,206107,4
Bailey Zimmerman,['contemporary country'],Rock and A Hard Place,4686eQ81DEswHa90bcdlC9,84,2022,0.582,0.568,1,-7.3,1,0.0275,0.577,0.0,0.105,0.394,121.991,audio_features,4686eQ81DEswHa90bcdlC9,spotify:track:4686eQ81DEswHa90bcdlC9,https://api.spotify.com/v1/tracks/4686eQ81DEswHa90bcdlC9,https://api.spotify.com/v1/audio-analysis/4686eQ81DEswHa90bcdlC9,207541,3
Bad Bunny,"['reggaeton', 'trap latino']",Un Ratito,5CzixCxDkRXX9mScCmah8O,89,2022,0.787,0.546,0,-7.094,0,0.0532,0.305,4.55e-05,0.122,0.222,93.05,audio_features,5CzixCxDkRXX9mScCmah8O,spotify:track:5CzixCxDkRXX9mScCmah8O,https://api.spotify.com/v1/tracks/5CzixCxDkRXX9mScCmah8O,https://api.spotify.com/v1/audio-analysis/5CzixCxDkRXX9mScCmah8O,176936,4
Nardo Wick,"['florida rap', 'rap', 'trap', 'viral rap']",Dah Dah DahDah,2TSfStvlAMLw89u3tali79,83,2022,0.66,0.373,11,-10.234,1,0.595,0.149,0.0,0.106,0.35,167.912,audio_features,2TSfStvlAMLw89u3tali79,spotify:track:2TSfStvlAMLw89u3tali79,https://api.spotify.com/v1/tracks/2TSfStvlAMLw89u3tali79,https://api.spotify.com/v1/audio-analysis/2TSfStvlAMLw89u3tali79,151776,4
Luke Combs,"['contemporary country', 'country']",The Kind of Love We Make,28n8z9IQKyjMPxmvYMBqZa,82,2022,0.608,0.745,1,-4.13,1,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025,audio_features,28n8z9IQKyjMPxmvYMBqZa,spotify:track:28n8z9IQKyjMPxmvYMBqZa,https://api.spotify.com/v1/tracks/28n8z9IQKyjMPxmvYMBqZa,https://api.spotify.com/v1/audio-analysis/28n8z9IQKyjMPxmvYMBqZa,224427,4
Gorillaz,['alternative hip hop'],New Gold (feat. Tame Impala and Bootie Brown),64dLd6rVqDLtkXFYrEUHIU,83,2022,0.695,0.923,1,-3.93,0,0.0522,0.0425,0.0469,0.116,0.551,108.014,audio_features,64dLd6rVqDLtkXFYrEUHIU,spotify:track:64dLd6rVqDLtkXFYrEUHIU,https://api.spotify.com/v1/tracks/64dLd6rVqDLtkXFYrEUHIU,https://api.spotify.com/v1/audio-analysis/64dLd6rVqDLtkXFYrEUHIU,215150,3
Beyoncé,"['dance pop', 'pop', 'r&b']",BREAK MY SOUL,2KukL7UlQ8TdvpaA7bY3ZJ,87,2022,0.687,0.887,1,-5.04,0,0.0826,0.0575,2.21e-06,0.27,0.853,114.941,audio_features,2KukL7UlQ8TdvpaA7bY3ZJ,spotify:track:2KukL7UlQ8TdvpaA7bY3ZJ,https://api.spotify.com/v1/tracks/2KukL7UlQ8TdvpaA7bY3ZJ,https://api.spotify.com/v1/audio-analysis/2KukL7UlQ8TdvpaA7bY3ZJ,278282,4
Pharrell Williams,"['hip hop', 'pop']",Cash In Cash Out,3S68RFe1lsdCdTMPIMJM3X,81,2022,0.877,0.56,7,-3.751,1,0.0596,0.00721,1.45e-06,0.0839,0.154,119.971,audio_features,3S68RFe1lsdCdTMPIMJM3X,spotify:track:3S68RFe1lsdCdTMPIMJM3X,https://api.spotify.com/v1/tracks/3S68RFe1lsdCdTMPIMJM3X,https://api.spotify.com/v1/audio-analysis/3S68RFe1lsdCdTMPIMJM3X,216136,4
Marshmello,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",Numb,10xV5l9nhLvFpR8mqzs0bL,88,2022,0.912,0.774,0,-4.673,0,0.0455,0.121,0.0127,0.101,0.632,119.966,audio_features,10xV5l9nhLvFpR8mqzs0bL,spotify:track:10xV5l9nhLvFpR8mqzs0bL,https://api.spotify.com/v1/tracks/10xV5l9nhLvFpR8mqzs0bL,https://api.spotify.com/v1/audio-analysis/10xV5l9nhLvFpR8mqzs0bL,155589,4
Central Cee,"['drill brasileiro', 'melodic drill']",Doja,3LtpKP5abr2qqjunvjlX5i,93,2022,0.911,0.573,6,-7.43,1,0.288,0.38,0.0,0.403,0.972,140.04,audio_features,3LtpKP5abr2qqjunvjlX5i,spotify:track:3LtpKP5abr2qqjunvjlX5i,https://api.spotify.com/v1/tracks/3LtpKP5abr2qqjunvjlX5i,https://api.spotify.com/v1/audio-analysis/3LtpKP5abr2qqjunvjlX5i,97393,4
IVE,['k-pop girl group'],After LIKE,2gYj9lubBorOPIVWsTXugG,88,2022,0.68,0.922,0,-1.215,1,0.121,0.103,0.0,0.0877,0.799,125.014,audio_features,2gYj9lubBorOPIVWsTXugG,spotify:track:2gYj9lubBorOPIVWsTXugG,https://api.spotify.com/v1/tracks/2gYj9lubBorOPIVWsTXugG,https://api.spotify.com/v1/audio-analysis/2gYj9lubBorOPIVWsTXugG,176973,4
