artist_name,artist_genre,track_name,track_id,popularity,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Mitski,"['brooklyn indie', 'indie pop', 'pop']",Washing Machine Heart,3jjsRKEsF42ccXf8kWR3nu,83,2018,0.613,0.822,9,-4.087,1,0.026,0.0092,0.506,0.429,0.567,105.997,audio_features,3jjsRKEsF42ccXf8kWR3nu,spotify:track:3jjsRKEsF42ccXf8kWR3nu,https://api.spotify.com/v1/tracks/3jjsRKEsF42ccXf8kWR3nu,https://api.spotify.com/v1/audio-analysis/3jjsRKEsF42ccXf8kWR3nu,128199,4
Post Malone,"['dfw rap', 'melodic rap', 'rap']",Sunflower - Spider-Man: Into the Spider-Verse,3KkXRkHbMCARz0aVfEt68P,83,2018,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,audio_features,3KkXRkHbMCARz0aVfEt68P,spotify:track:3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,158040,4
Kanye West,"['chicago rap', 'rap']",Violent Crimes,3s7MCdXyWmwjdcWh7GWXas,81,2018,0.669,0.419,1,-6.724,0,0.522,0.376,0.0,0.187,0.0397,109.813,audio_features,3s7MCdXyWmwjdcWh7GWXas,spotify:track:3s7MCdXyWmwjdcWh7GWXas,https://api.spotify.com/v1/tracks/3s7MCdXyWmwjdcWh7GWXas,https://api.spotify.com/v1/audio-analysis/3s7MCdXyWmwjdcWh7GWXas,215320,4
Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",All The Stars (with SZA),3GCdLUSnKSMJhs4Tj6CV3s,83,2018,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,audio_features,3GCdLUSnKSMJhs4Tj6CV3s,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,https://api.spotify.com/v1/tracks/3GCdLUSnKSMJhs4Tj6CV3s,https://api.spotify.com/v1/audio-analysis/3GCdLUSnKSMJhs4Tj6CV3s,232187,4
Mac Miller,"['hip hop', 'pittsburgh rap', 'rap']",Self Care,5bJ1DrEM4hNCafcDd1oxHx,80,2018,0.52,0.538,1,-8.109,1,0.206,0.367,0.00187,0.119,0.177,141.894,audio_features,5bJ1DrEM4hNCafcDd1oxHx,spotify:track:5bJ1DrEM4hNCafcDd1oxHx,https://api.spotify.com/v1/tracks/5bJ1DrEM4hNCafcDd1oxHx,https://api.spotify.com/v1/audio-analysis/5bJ1DrEM4hNCafcDd1oxHx,345133,4
XXXTENTACION,"['emo rap', 'miami hip hop']",SAD!,3ee8Jmje8o58CHK66QrVC2,83,2018,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,audio_features,3ee8Jmje8o58CHK66QrVC2,spotify:track:3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,166606,4
XXXTENTACION,"['emo rap', 'miami hip hop']",Moonlight,0JP9xo3adEtGSdUEISiszL,82,2018,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,audio_features,0JP9xo3adEtGSdUEISiszL,spotify:track:0JP9xo3adEtGSdUEISiszL,https://api.spotify.com/v1/tracks/0JP9xo3adEtGSdUEISiszL,https://api.spotify.com/v1/audio-analysis/0JP9xo3adEtGSdUEISiszL,135090,4
21 Savage,"['atl hip hop', 'rap', 'trap']",a lot,2t8yVaLvJ0RenpXUIAC52d,81,2018,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,audio_features,2t8yVaLvJ0RenpXUIAC52d,spotify:track:2t8yVaLvJ0RenpXUIAC52d,https://api.spotify.com/v1/tracks/2t8yVaLvJ0RenpXUIAC52d,https://api.spotify.com/v1/audio-analysis/2t8yVaLvJ0RenpXUIAC52d,288624,4
XXXTENTACION,"['emo rap', 'miami hip hop']",Hope,2ZRo7axmMPeSVUvDbGkJah,85,2018,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,audio_features,2ZRo7axmMPeSVUvDbGkJah,spotify:track:2ZRo7axmMPeSVUvDbGkJah,https://api.spotify.com/v1/tracks/2ZRo7axmMPeSVUvDbGkJah,https://api.spotify.com/v1/audio-analysis/2ZRo7axmMPeSVUvDbGkJah,110886,4
The Neighbourhood,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",Softcore,2K7xn816oNHJZ0aVqdQsha,87,2018,0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986,audio_features,2K7xn816oNHJZ0aVqdQsha,spotify:track:2K7xn816oNHJZ0aVqdQsha,https://api.spotify.com/v1/tracks/2K7xn816oNHJZ0aVqdQsha,https://api.spotify.com/v1/audio-analysis/2K7xn816oNHJZ0aVqdQsha,206280,4
The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",I Was Never There,1cKHdTo9u0ZymJdPGSh6nq,90,2018,0.323,0.737,10,-4.008,1,0.0338,0.142,0.000162,0.163,0.155,113.26,audio_features,1cKHdTo9u0ZymJdPGSh6nq,spotify:track:1cKHdTo9u0ZymJdPGSh6nq,https://api.spotify.com/v1/tracks/1cKHdTo9u0ZymJdPGSh6nq,https://api.spotify.com/v1/audio-analysis/1cKHdTo9u0ZymJdPGSh6nq,241067,4
Calvin Harris,"['dance pop', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,90,2018,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,audio_features,7ef4DlsgrMEH11cDZd32M6,spotify:track:7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6,214847,4
The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",Call Out My Name,09mEdoA6zrmBPgTEN5qXmN,90,2018,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,audio_features,09mEdoA6zrmBPgTEN5qXmN,spotify:track:09mEdoA6zrmBPgTEN5qXmN,https://api.spotify.com/v1/tracks/09mEdoA6zrmBPgTEN5qXmN,https://api.spotify.com/v1/audio-analysis/09mEdoA6zrmBPgTEN5qXmN,228373,3
Juice WRLD,"['chicago rap', 'melodic rap']",Lucid Dreams,285pBltuF7vW8TeWk8hdRR,85,2018,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,audio_features,285pBltuF7vW8TeWk8hdRR,spotify:track:285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/tracks/285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/audio-analysis/285pBltuF7vW8TeWk8hdRR,239836,4
Post Malone,"['dfw rap', 'melodic rap', 'rap']",rockstar (feat. 21 Savage),0e7ipj03S05BNilyu5bRzt,85,2018,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,audio_features,0e7ipj03S05BNilyu5bRzt,spotify:track:0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/tracks/0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/audio-analysis/0e7ipj03S05BNilyu5bRzt,218147,4
Post Malone,"['dfw rap', 'melodic rap', 'rap']",Better Now,7dt6x5M1jzdTEt8oCbisTK,82,2018,0.68,0.578,10,-5.804,1,0.04,0.331,0.0,0.135,0.341,145.038,audio_features,7dt6x5M1jzdTEt8oCbisTK,spotify:track:7dt6x5M1jzdTEt8oCbisTK,https://api.spotify.com/v1/tracks/7dt6x5M1jzdTEt8oCbisTK,https://api.spotify.com/v1/audio-analysis/7dt6x5M1jzdTEt8oCbisTK,231267,4
Vacations,['newcastle nsw indie'],Telephones,0JIMT9gzLIIz0esKLyjbKf,80,2018,0.526,0.447,2,-9.268,1,0.0274,0.00283,0.0301,0.109,0.183,74.995,audio_features,0JIMT9gzLIIz0esKLyjbKf,spotify:track:0JIMT9gzLIIz0esKLyjbKf,https://api.spotify.com/v1/tracks/0JIMT9gzLIIz0esKLyjbKf,https://api.spotify.com/v1/audio-analysis/0JIMT9gzLIIz0esKLyjbKf,212432,4
Meek Mill,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Going Bad (feat. Drake),2IRZnDFmlqMuOrYOLnZZyc,80,2018,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,audio_features,2IRZnDFmlqMuOrYOLnZZyc,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/tracks/2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/audio-analysis/2IRZnDFmlqMuOrYOLnZZyc,180522,4
Morgan Wallen,"['contemporary country', 'country']",Whiskey Glasses,6foY66mWZN0pSRjZ408c00,82,2018,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.707,149.959,audio_features,6foY66mWZN0pSRjZ408c00,spotify:track:6foY66mWZN0pSRjZ408c00,https://api.spotify.com/v1/tracks/6foY66mWZN0pSRjZ408c00,https://api.spotify.com/v1/audio-analysis/6foY66mWZN0pSRjZ408c00,234347,4
Beach Bunny,"['bubblegrunge', 'chicago indie', 'indie pop', 'indie rock']",Prom Queen,6MpCaSIOfqBqbMED4kXgNY,82,2018,0.528,0.797,4,-7.487,1,0.0485,0.000391,0.011,0.14,0.751,143.785,audio_features,6MpCaSIOfqBqbMED4kXgNY,spotify:track:6MpCaSIOfqBqbMED4kXgNY,https://api.spotify.com/v1/tracks/6MpCaSIOfqBqbMED4kXgNY,https://api.spotify.com/v1/audio-analysis/6MpCaSIOfqBqbMED4kXgNY,136562,4
Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']",Yes Indeed,6vN77lE9LK6HP2DewaN6HZ,82,2018,0.963,0.346,5,-9.309,0,0.53,0.0355,0.0,0.108,0.562,119.957,audio_features,6vN77lE9LK6HP2DewaN6HZ,spotify:track:6vN77lE9LK6HP2DewaN6HZ,https://api.spotify.com/v1/tracks/6vN77lE9LK6HP2DewaN6HZ,https://api.spotify.com/v1/audio-analysis/6vN77lE9LK6HP2DewaN6HZ,142273,4
Trippie Redd,"['melodic rap', 'rap', 'trap']",Taking A Walk,4mHgYpuGHu99Mw69E83CP2,78,2018,0.767,0.538,0,-6.044,0,0.052,0.68,0.0,0.192,0.343,81.031,audio_features,4mHgYpuGHu99Mw69E83CP2,spotify:track:4mHgYpuGHu99Mw69E83CP2,https://api.spotify.com/v1/tracks/4mHgYpuGHu99Mw69E83CP2,https://api.spotify.com/v1/audio-analysis/4mHgYpuGHu99Mw69E83CP2,121680,4
Metro Boomin,"['hip hop', 'rap', 'southern hip hop', 'trap']",Space Cadet (feat. Gunna),1fewSx2d5KIZ04wsooEBOz,82,2018,0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,audio_features,1fewSx2d5KIZ04wsooEBOz,spotify:track:1fewSx2d5KIZ04wsooEBOz,https://api.spotify.com/v1/tracks/1fewSx2d5KIZ04wsooEBOz,https://api.spotify.com/v1/audio-analysis/1fewSx2d5KIZ04wsooEBOz,203267,4
Juice WRLD,"['chicago rap', 'melodic rap']",All Girls Are The Same,4VXIryQMWpIdGgYR4TrjT1,83,2018,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,audio_features,4VXIryQMWpIdGgYR4TrjT1,spotify:track:4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,165820,4
21 Savage,"['atl hip hop', 'rap', 'trap']",ball w/o you,50a8bKqlwDEqeiEknrzkTO,81,2018,0.892,0.633,8,-7.471,1,0.0902,0.0467,0.000189,0.139,0.459,137.994,audio_features,50a8bKqlwDEqeiEknrzkTO,spotify:track:50a8bKqlwDEqeiEknrzkTO,https://api.spotify.com/v1/tracks/50a8bKqlwDEqeiEknrzkTO,https://api.spotify.com/v1/audio-analysis/50a8bKqlwDEqeiEknrzkTO,195047,4
Trippie Redd,"['melodic rap', 'rap', 'trap']",1400 / 999 Freestyle,75lcPkAkUsKWHGBlGM476R,77,2018,0.825,0.572,6,-6.067,0,0.0864,0.0079,0.0,0.113,0.568,141.991,audio_features,75lcPkAkUsKWHGBlGM476R,spotify:track:75lcPkAkUsKWHGBlGM476R,https://api.spotify.com/v1/tracks/75lcPkAkUsKWHGBlGM476R,https://api.spotify.com/v1/audio-analysis/75lcPkAkUsKWHGBlGM476R,175954,4
Metro Boomin,"['hip hop', 'rap', 'southern hip hop', 'trap']",10 Freaky Girls (with 21 Savage),0AluA5RNsa4Cx6XRhf2hWZ,77,2018,0.81,0.353,6,-9.931,0,0.31,0.588,0.0,0.102,0.0727,88.031,audio_features,0AluA5RNsa4Cx6XRhf2hWZ,spotify:track:0AluA5RNsa4Cx6XRhf2hWZ,https://api.spotify.com/v1/tracks/0AluA5RNsa4Cx6XRhf2hWZ,https://api.spotify.com/v1/audio-analysis/0AluA5RNsa4Cx6XRhf2hWZ,208293,4
80purppp,"['aesthetic rap', 'lo-fi chill', 'sad lo-fi', 'sad rap']",Hex,7D7e6hm2LiNd6nLuJF6K9Q,78,2018,0.845,0.398,5,-15.781,1,0.268,0.872,0.00713,0.159,0.482,109.996,audio_features,7D7e6hm2LiNd6nLuJF6K9Q,spotify:track:7D7e6hm2LiNd6nLuJF6K9Q,https://api.spotify.com/v1/tracks/7D7e6hm2LiNd6nLuJF6K9Q,https://api.spotify.com/v1/audio-analysis/7D7e6hm2LiNd6nLuJF6K9Q,122222,4
Morgan Wallen,"['contemporary country', 'country']",Chasin' You,5MwynWK9s4hlyKHqhkNn4A,79,2018,0.631,0.591,7,-5.785,1,0.0277,0.657,0.0,0.11,0.489,97.074,audio_features,5MwynWK9s4hlyKHqhkNn4A,spotify:track:5MwynWK9s4hlyKHqhkNn4A,https://api.spotify.com/v1/tracks/5MwynWK9s4hlyKHqhkNn4A,https://api.spotify.com/v1/audio-analysis/5MwynWK9s4hlyKHqhkNn4A,205453,4
Playboi Carti,"['atl hip hop', 'plugg', 'pluggnb', 'rap']",Shoota (feat. Lil Uzi Vert),2BJSMvOGABRxokHKB0OI8i,80,2018,0.673,0.649,1,-8.433,0,0.196,0.188,0.0,0.122,0.47,153.075,audio_features,2BJSMvOGABRxokHKB0OI8i,spotify:track:2BJSMvOGABRxokHKB0OI8i,https://api.spotify.com/v1/tracks/2BJSMvOGABRxokHKB0OI8i,https://api.spotify.com/v1/audio-analysis/2BJSMvOGABRxokHKB0OI8i,153800,4
Summer Walker,"['pop', 'r&b', 'rap']",Girls Need Love (with Drake) - Remix,14SaZBTjxlorHJQxXh01Hu,80,2018,0.656,0.432,6,-9.481,0,0.217,0.443,0.0,0.132,0.0897,97.022,audio_features,14SaZBTjxlorHJQxXh01Hu,spotify:track:14SaZBTjxlorHJQxXh01Hu,https://api.spotify.com/v1/tracks/14SaZBTjxlorHJQxXh01Hu,https://api.spotify.com/v1/audio-analysis/14SaZBTjxlorHJQxXh01Hu,222374,4
Juice WRLD,"['chicago rap', 'melodic rap']",Armed And Dangerous,5wujBwqG7INdStqGd4tRMX,78,2018,0.736,0.67,10,-6.702,1,0.311,0.186,0.0,0.114,0.845,130.032,audio_features,5wujBwqG7INdStqGd4tRMX,spotify:track:5wujBwqG7INdStqGd4tRMX,https://api.spotify.com/v1/tracks/5wujBwqG7INdStqGd4tRMX,https://api.spotify.com/v1/audio-analysis/5wujBwqG7INdStqGd4tRMX,169999,4
Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']",Drip Too Hard (Lil Baby & Gunna),78QR3Wp35dqAhFEc2qAGjE,85,2018,0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,audio_features,78QR3Wp35dqAhFEc2qAGjE,spotify:track:78QR3Wp35dqAhFEc2qAGjE,https://api.spotify.com/v1/tracks/78QR3Wp35dqAhFEc2qAGjE,https://api.spotify.com/v1/audio-analysis/78QR3Wp35dqAhFEc2qAGjE,145543,4
Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']",Pure Cocaine,577YBGuskWkVDCxZrLRB4v,79,2018,0.964,0.487,10,-6.071,0,0.421,0.00127,6.57e-06,0.115,0.107,127.05,audio_features,577YBGuskWkVDCxZrLRB4v,spotify:track:577YBGuskWkVDCxZrLRB4v,https://api.spotify.com/v1/tracks/577YBGuskWkVDCxZrLRB4v,https://api.spotify.com/v1/audio-analysis/577YBGuskWkVDCxZrLRB4v,154024,4
Juice WRLD,"['chicago rap', 'melodic rap']",Wasted (feat. Lil Uzi Vert),1a7WZZZH7LzyvorhpOJFTe,78,2018,0.742,0.579,0,-5.024,1,0.202,0.0381,0.0,0.0952,0.502,144.994,audio_features,1a7WZZZH7LzyvorhpOJFTe,spotify:track:1a7WZZZH7LzyvorhpOJFTe,https://api.spotify.com/v1/tracks/1a7WZZZH7LzyvorhpOJFTe,https://api.spotify.com/v1/audio-analysis/1a7WZZZH7LzyvorhpOJFTe,258475,4
The Neighbourhood,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",You Get Me So High,7zwn1eykZtZ5LODrf7c0tS,82,2018,0.551,0.881,7,-6.099,0,0.0542,0.186,0.0791,0.152,0.387,88.036,audio_features,7zwn1eykZtZ5LODrf7c0tS,spotify:track:7zwn1eykZtZ5LODrf7c0tS,https://api.spotify.com/v1/tracks/7zwn1eykZtZ5LODrf7c0tS,https://api.spotify.com/v1/audio-analysis/7zwn1eykZtZ5LODrf7c0tS,153000,4
Juice WRLD,"['chicago rap', 'melodic rap']",Lean Wit Me,3oDkdAySo1VQQG0ptV7uwa,80,2018,0.665,0.651,1,-5.515,1,0.156,0.0414,0.0,0.0896,0.237,163.935,audio_features,3oDkdAySo1VQQG0ptV7uwa,spotify:track:3oDkdAySo1VQQG0ptV7uwa,https://api.spotify.com/v1/tracks/3oDkdAySo1VQQG0ptV7uwa,https://api.spotify.com/v1/audio-analysis/3oDkdAySo1VQQG0ptV7uwa,175755,4
Luke Combs,"['contemporary country', 'country']",Beautiful Crazy,2rxQMGVafnNaRaXlRMWPde,79,2018,0.551,0.402,11,-7.431,1,0.0262,0.676,0.0,0.0928,0.382,103.313,audio_features,2rxQMGVafnNaRaXlRMWPde,spotify:track:2rxQMGVafnNaRaXlRMWPde,https://api.spotify.com/v1/tracks/2rxQMGVafnNaRaXlRMWPde,https://api.spotify.com/v1/audio-analysis/2rxQMGVafnNaRaXlRMWPde,193200,4
Luke Combs,"['contemporary country', 'country']",She Got the Best of Me,698eQRku24PIYPQPHItKlA,77,2018,0.533,0.907,11,-3.793,1,0.0406,0.0292,0.0,0.386,0.7,150.99,audio_features,698eQRku24PIYPQPHItKlA,spotify:track:698eQRku24PIYPQPHItKlA,https://api.spotify.com/v1/tracks/698eQRku24PIYPQPHItKlA,https://api.spotify.com/v1/audio-analysis/698eQRku24PIYPQPHItKlA,183160,4
Post Malone,"['dfw rap', 'melodic rap', 'rap']",Stay,4H7WNRErSbONkM06blBoGc,77,2018,0.507,0.48,5,-5.418,1,0.0266,0.449,0.0,0.147,0.35,86.046,audio_features,4H7WNRErSbONkM06blBoGc,spotify:track:4H7WNRErSbONkM06blBoGc,https://api.spotify.com/v1/tracks/4H7WNRErSbONkM06blBoGc,https://api.spotify.com/v1/audio-analysis/4H7WNRErSbONkM06blBoGc,204427,4
Mitski,"['brooklyn indie', 'indie pop', 'pop']",Nobody,2P5yIMu2DNeMXTyOANKS6k,79,2018,0.398,0.717,0,-5.253,1,0.0398,0.07,0.0,0.085,0.487,117.296,audio_features,2P5yIMu2DNeMXTyOANKS6k,spotify:track:2P5yIMu2DNeMXTyOANKS6k,https://api.spotify.com/v1/tracks/2P5yIMu2DNeMXTyOANKS6k,https://api.spotify.com/v1/audio-analysis/2P5yIMu2DNeMXTyOANKS6k,193429,4
Lady Gaga,"['art pop', 'dance pop', 'pop']",Shallow,2VxeLyX666F8uXCJ0dZF8B,84,2018,0.572,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799,audio_features,2VxeLyX666F8uXCJ0dZF8B,spotify:track:2VxeLyX666F8uXCJ0dZF8B,https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B,https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B,215733,4
Kali Uchis,"['colombian pop', 'pop']",Dead To Me,6LOZws7T3jqZz78unPgFF9,76,2018,0.675,0.761,4,-4.469,0,0.0466,0.432,0.0,0.102,0.428,119.001,audio_features,6LOZws7T3jqZz78unPgFF9,spotify:track:6LOZws7T3jqZz78unPgFF9,https://api.spotify.com/v1/tracks/6LOZws7T3jqZz78unPgFF9,https://api.spotify.com/v1/audio-analysis/6LOZws7T3jqZz78unPgFF9,199506,4
Marshmello,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",Happier,2dpaYNEQHiRxtZbfNsse99,83,2018,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.015,audio_features,2dpaYNEQHiRxtZbfNsse99,spotify:track:2dpaYNEQHiRxtZbfNsse99,https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99,https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99,214290,4
