artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
XXXTENTACION,Hope,2ZRo7axmMPeSVUvDbGkJah,85,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,audio_features,2ZRo7axmMPeSVUvDbGkJah,spotify:track:2ZRo7axmMPeSVUvDbGkJah,https://api.spotify.com/v1/tracks/2ZRo7axmMPeSVUvDbGkJah,https://api.spotify.com/v1/audio-analysis/2ZRo7axmMPeSVUvDbGkJah,110886,4
Fleetwood Mac,Dreams - 2018 Remaster,4pbO4YIjnPtGJce4qlHSL6,48,0.837,0.41,0,-11.797,1,0.0332,0.144,0.0152,0.141,0.793,120.385,audio_features,4pbO4YIjnPtGJce4qlHSL6,spotify:track:4pbO4YIjnPtGJce4qlHSL6,https://api.spotify.com/v1/tracks/4pbO4YIjnPtGJce4qlHSL6,https://api.spotify.com/v1/audio-analysis/4pbO4YIjnPtGJce4qlHSL6,257480,4
Billie Eilish,lovely (with Khalid),0u2P5u6lvoDfwTYjAADbn4,87,0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,audio_features,0u2P5u6lvoDfwTYjAADbn4,spotify:track:0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/tracks/0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/audio-analysis/0u2P5u6lvoDfwTYjAADbn4,200186,4
Anthem Lights,Class of 2018 Medley: I Will Remember You / See You Again / Time of My Life / Forever Young / Good Riddance (Time of Your Life),3ENjlO1UbsfWGfcgxzxcwX,38,0.321,0.273,10,-7.748,1,0.0311,0.769,0.0,0.103,0.347,88.238,audio_features,3ENjlO1UbsfWGfcgxzxcwX,spotify:track:3ENjlO1UbsfWGfcgxzxcwX,https://api.spotify.com/v1/tracks/3ENjlO1UbsfWGfcgxzxcwX,https://api.spotify.com/v1/audio-analysis/3ENjlO1UbsfWGfcgxzxcwX,164672,4
Playboi Carti,Shoota (feat. Lil Uzi Vert),2BJSMvOGABRxokHKB0OI8i,80,0.673,0.649,1,-8.433,0,0.196,0.188,0.0,0.122,0.47,153.075,audio_features,2BJSMvOGABRxokHKB0OI8i,spotify:track:2BJSMvOGABRxokHKB0OI8i,https://api.spotify.com/v1/tracks/2BJSMvOGABRxokHKB0OI8i,https://api.spotify.com/v1/audio-analysis/2BJSMvOGABRxokHKB0OI8i,153800,4
Anthem Lights,K-LOVE Fan Awards: Songs of the Year (2015 Mash-Up),5rJw9VsPNdfnV9Ar97xZG2,26,0.39,0.455,4,-4.247,1,0.0316,0.397,0.0,0.125,0.358,107.012,audio_features,5rJw9VsPNdfnV9Ar97xZG2,spotify:track:5rJw9VsPNdfnV9Ar97xZG2,https://api.spotify.com/v1/tracks/5rJw9VsPNdfnV9Ar97xZG2,https://api.spotify.com/v1/audio-analysis/5rJw9VsPNdfnV9Ar97xZG2,182288,4
Mitski,Washing Machine Heart,3jjsRKEsF42ccXf8kWR3nu,83,0.613,0.822,9,-4.087,1,0.026,0.0092,0.506,0.429,0.567,105.997,audio_features,3jjsRKEsF42ccXf8kWR3nu,spotify:track:3jjsRKEsF42ccXf8kWR3nu,https://api.spotify.com/v1/tracks/3jjsRKEsF42ccXf8kWR3nu,https://api.spotify.com/v1/audio-analysis/3jjsRKEsF42ccXf8kWR3nu,128199,4
Fleetwood Mac,The Chain - Live 1997; 2018 Remaster,0gvgO9wprV1bxtBh7QOwsE,49,0.555,0.607,9,-9.403,1,0.0439,0.008,0.0054,0.0968,0.526,151.886,audio_features,0gvgO9wprV1bxtBh7QOwsE,spotify:track:0gvgO9wprV1bxtBh7QOwsE,https://api.spotify.com/v1/tracks/0gvgO9wprV1bxtBh7QOwsE,https://api.spotify.com/v1/audio-analysis/0gvgO9wprV1bxtBh7QOwsE,269813,4
Post Malone,rockstar (feat. 21 Savage),0e7ipj03S05BNilyu5bRzt,84,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,audio_features,0e7ipj03S05BNilyu5bRzt,spotify:track:0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/tracks/0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/audio-analysis/0e7ipj03S05BNilyu5bRzt,218147,4
Anthem Lights,Best of 2018 Medley: Girls Like You / No Tears Left to Cry / God's Plan / This Is Me / The Middle,6CmEqC6bWC1WArc9y7yfLO,29,0.377,0.487,0,-4.445,1,0.0371,0.764,0.0,0.358,0.469,91.82,audio_features,6CmEqC6bWC1WArc9y7yfLO,spotify:track:6CmEqC6bWC1WArc9y7yfLO,https://api.spotify.com/v1/tracks/6CmEqC6bWC1WArc9y7yfLO,https://api.spotify.com/v1/audio-analysis/6CmEqC6bWC1WArc9y7yfLO,131826,3
Calvin Harris,One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,91,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,audio_features,7ef4DlsgrMEH11cDZd32M6,spotify:track:7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6,214847,4
Brainorchestra,The Year 2089,6idWOn3kpNM72oDsG2Xk3v,7,0.583,0.632,11,-10.516,0,0.145,0.683,0.115,0.126,0.715,160.006,audio_features,6idWOn3kpNM72oDsG2Xk3v,spotify:track:6idWOn3kpNM72oDsG2Xk3v,https://api.spotify.com/v1/tracks/6idWOn3kpNM72oDsG2Xk3v,https://api.spotify.com/v1/audio-analysis/6idWOn3kpNM72oDsG2Xk3v,160121,4
girl in red,we fell in love in october,1BYZxKSf0aTxp8ZFoeyM3d,83,0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.959,audio_features,1BYZxKSf0aTxp8ZFoeyM3d,spotify:track:1BYZxKSf0aTxp8ZFoeyM3d,https://api.spotify.com/v1/tracks/1BYZxKSf0aTxp8ZFoeyM3d,https://api.spotify.com/v1/audio-analysis/1BYZxKSf0aTxp8ZFoeyM3d,184154,4
Fleetwood Mac,Seven Wonders - 2018 Remaster,7KNaPF03g5WMAy8PsaW57k,44,0.706,0.628,4,-9.446,1,0.0303,0.0219,8.58e-05,0.108,0.635,119.062,audio_features,7KNaPF03g5WMAy8PsaW57k,spotify:track:7KNaPF03g5WMAy8PsaW57k,https://api.spotify.com/v1/tracks/7KNaPF03g5WMAy8PsaW57k,https://api.spotify.com/v1/audio-analysis/7KNaPF03g5WMAy8PsaW57k,219013,4
21 Savage,ball w/o you,50a8bKqlwDEqeiEknrzkTO,79,0.892,0.633,8,-7.471,1,0.0902,0.0467,0.000189,0.139,0.459,137.994,audio_features,50a8bKqlwDEqeiEknrzkTO,spotify:track:50a8bKqlwDEqeiEknrzkTO,https://api.spotify.com/v1/tracks/50a8bKqlwDEqeiEknrzkTO,https://api.spotify.com/v1/audio-analysis/50a8bKqlwDEqeiEknrzkTO,195047,4
Anthem Lights,K-Love Fan Awards: Songs of the Year (2014 Mash-Up),00ohIpPn9LkKpeIqhfIU9V,25,0.42,0.281,11,-8.204,1,0.0334,0.829,0.0,0.376,0.229,119.515,audio_features,00ohIpPn9LkKpeIqhfIU9V,spotify:track:00ohIpPn9LkKpeIqhfIU9V,https://api.spotify.com/v1/tracks/00ohIpPn9LkKpeIqhfIU9V,https://api.spotify.com/v1/audio-analysis/00ohIpPn9LkKpeIqhfIU9V,213165,4
Juice WRLD,Lean Wit Me,3oDkdAySo1VQQG0ptV7uwa,79,0.665,0.651,1,-5.515,1,0.156,0.0414,0.0,0.0896,0.237,163.935,audio_features,3oDkdAySo1VQQG0ptV7uwa,spotify:track:3oDkdAySo1VQQG0ptV7uwa,https://api.spotify.com/v1/tracks/3oDkdAySo1VQQG0ptV7uwa,https://api.spotify.com/v1/audio-analysis/3oDkdAySo1VQQG0ptV7uwa,175755,4
Fleetwood Mac,Sentimental Lady - 2018 Remaster,58gin7AIJheIrPffOdiE1z,39,0.438,0.56,4,-8.756,1,0.0379,0.576,6.7e-05,0.139,0.567,74.564,audio_features,58gin7AIJheIrPffOdiE1z,spotify:track:58gin7AIJheIrPffOdiE1z,https://api.spotify.com/v1/tracks/58gin7AIJheIrPffOdiE1z,https://api.spotify.com/v1/audio-analysis/58gin7AIJheIrPffOdiE1z,182587,4
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,3KkXRkHbMCARz0aVfEt68P,83,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,audio_features,3KkXRkHbMCARz0aVfEt68P,spotify:track:3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,158040,4
Puppet,2018,7kR4WtRUIMcZc6n5J0Ost2,33,0.232,0.674,1,-5.563,1,0.0471,0.00134,0.216,0.164,0.346,170.145,audio_features,7kR4WtRUIMcZc6n5J0Ost2,spotify:track:7kR4WtRUIMcZc6n5J0Ost2,https://api.spotify.com/v1/tracks/7kR4WtRUIMcZc6n5J0Ost2,https://api.spotify.com/v1/audio-analysis/7kR4WtRUIMcZc6n5J0Ost2,200184,3
21 Savage,a lot,2t8yVaLvJ0RenpXUIAC52d,79,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,audio_features,2t8yVaLvJ0RenpXUIAC52d,spotify:track:2t8yVaLvJ0RenpXUIAC52d,https://api.spotify.com/v1/tracks/2t8yVaLvJ0RenpXUIAC52d,https://api.spotify.com/v1/audio-analysis/2t8yVaLvJ0RenpXUIAC52d,288624,4
The Kiboomers,The Months of the Year - 2014 Version,58lQgf1Y5gRJRr6S0Nwp50,28,0.903,0.262,2,-12.528,1,0.081,0.843,0.0,0.109,0.681,95.098,audio_features,58lQgf1Y5gRJRr6S0Nwp50,spotify:track:58lQgf1Y5gRJRr6S0Nwp50,https://api.spotify.com/v1/tracks/58lQgf1Y5gRJRr6S0Nwp50,https://api.spotify.com/v1/audio-analysis/58lQgf1Y5gRJRr6S0Nwp50,89655,4
Mac Miller,Self Care,5bJ1DrEM4hNCafcDd1oxHx,79,0.52,0.538,1,-8.109,1,0.206,0.367,0.00187,0.119,0.177,141.894,audio_features,5bJ1DrEM4hNCafcDd1oxHx,spotify:track:5bJ1DrEM4hNCafcDd1oxHx,https://api.spotify.com/v1/tracks/5bJ1DrEM4hNCafcDd1oxHx,https://api.spotify.com/v1/audio-analysis/5bJ1DrEM4hNCafcDd1oxHx,345133,4
Fleetwood Mac,Don't Stop - 2018 Remaster,0JWqhXZWac03JFnt6qafGG,42,0.687,0.734,9,-7.821,1,0.0369,0.032,0.000369,0.0515,0.786,118.865,audio_features,0JWqhXZWac03JFnt6qafGG,spotify:track:0JWqhXZWac03JFnt6qafGG,https://api.spotify.com/v1/tracks/0JWqhXZWac03JFnt6qafGG,https://api.spotify.com/v1/audio-analysis/0JWqhXZWac03JFnt6qafGG,193733,4
Lil Baby,Pure Cocaine,577YBGuskWkVDCxZrLRB4v,78,0.964,0.487,10,-6.071,0,0.421,0.00127,6.57e-06,0.115,0.107,127.05,audio_features,577YBGuskWkVDCxZrLRB4v,spotify:track:577YBGuskWkVDCxZrLRB4v,https://api.spotify.com/v1/tracks/577YBGuskWkVDCxZrLRB4v,https://api.spotify.com/v1/audio-analysis/577YBGuskWkVDCxZrLRB4v,154024,4
Elektronomia,Summersong 2018,5K2uBoV39y2mJ4KAYzcJps,46,0.444,0.683,5,-3.581,1,0.0365,0.00179,0.00258,0.098,0.113,100.031,audio_features,5K2uBoV39y2mJ4KAYzcJps,spotify:track:5K2uBoV39y2mJ4KAYzcJps,https://api.spotify.com/v1/tracks/5K2uBoV39y2mJ4KAYzcJps,https://api.spotify.com/v1/audio-analysis/5K2uBoV39y2mJ4KAYzcJps,226519,4
XXXTENTACION,SAD!,3ee8Jmje8o58CHK66QrVC2,82,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,audio_features,3ee8Jmje8o58CHK66QrVC2,spotify:track:3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,166606,4
Riff Raff,Rookie of the Year 2013,4KoDsg2EbYPgqpXSrKqB7F,18,0.773,0.859,2,-6.459,1,0.0573,0.0044,0.00711,0.117,0.577,159.955,audio_features,4KoDsg2EbYPgqpXSrKqB7F,spotify:track:4KoDsg2EbYPgqpXSrKqB7F,https://api.spotify.com/v1/tracks/4KoDsg2EbYPgqpXSrKqB7F,https://api.spotify.com/v1/audio-analysis/4KoDsg2EbYPgqpXSrKqB7F,121500,4
Kendrick Lamar,All The Stars (with SZA),3GCdLUSnKSMJhs4Tj6CV3s,82,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,audio_features,3GCdLUSnKSMJhs4Tj6CV3s,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,https://api.spotify.com/v1/tracks/3GCdLUSnKSMJhs4Tj6CV3s,https://api.spotify.com/v1/audio-analysis/3GCdLUSnKSMJhs4Tj6CV3s,232187,4
Ever Cruz,2018,6pDjxO5F0z1FV6Rnr588oF,16,0.808,0.176,11,-14.814,0,0.247,0.214,0.0,0.12,0.4,135.011,audio_features,6pDjxO5F0z1FV6Rnr588oF,spotify:track:6pDjxO5F0z1FV6Rnr588oF,https://api.spotify.com/v1/tracks/6pDjxO5F0z1FV6Rnr588oF,https://api.spotify.com/v1/audio-analysis/6pDjxO5F0z1FV6Rnr588oF,220464,4
Metro Boomin,Space Cadet (feat. Gunna),1fewSx2d5KIZ04wsooEBOz,81,0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,audio_features,1fewSx2d5KIZ04wsooEBOz,spotify:track:1fewSx2d5KIZ04wsooEBOz,https://api.spotify.com/v1/tracks/1fewSx2d5KIZ04wsooEBOz,https://api.spotify.com/v1/audio-analysis/1fewSx2d5KIZ04wsooEBOz,203267,4
Tori Amos,Pretty Good Year - 2015 Remaster,70euagGKfDWkSQCoZtHFdh,22,0.388,0.195,6,-14.857,1,0.0339,0.933,3.97e-06,0.0989,0.321,133.152,audio_features,70euagGKfDWkSQCoZtHFdh,spotify:track:70euagGKfDWkSQCoZtHFdh,https://api.spotify.com/v1/tracks/70euagGKfDWkSQCoZtHFdh,https://api.spotify.com/v1/audio-analysis/70euagGKfDWkSQCoZtHFdh,205640,4
Trippie Redd,Taking A Walk,4mHgYpuGHu99Mw69E83CP2,77,0.767,0.538,0,-6.044,0,0.052,0.68,0.0,0.192,0.343,81.031,audio_features,4mHgYpuGHu99Mw69E83CP2,spotify:track:4mHgYpuGHu99Mw69E83CP2,https://api.spotify.com/v1/tracks/4mHgYpuGHu99Mw69E83CP2,https://api.spotify.com/v1/audio-analysis/4mHgYpuGHu99Mw69E83CP2,121680,4
Fleetwood Mac,Little Lies - 2018 Remaster,3OKks9E1lZ0E8FOVMFZY49,44,0.643,0.655,2,-10.249,1,0.0255,0.213,0.000249,0.0462,0.878,124.731,audio_features,3OKks9E1lZ0E8FOVMFZY49,spotify:track:3OKks9E1lZ0E8FOVMFZY49,https://api.spotify.com/v1/tracks/3OKks9E1lZ0E8FOVMFZY49,https://api.spotify.com/v1/audio-analysis/3OKks9E1lZ0E8FOVMFZY49,219800,4
Luke Combs,She Got the Best of Me,698eQRku24PIYPQPHItKlA,76,0.533,0.907,11,-3.793,1,0.0406,0.0292,0.0,0.386,0.7,150.99,audio_features,698eQRku24PIYPQPHItKlA,spotify:track:698eQRku24PIYPQPHItKlA,https://api.spotify.com/v1/tracks/698eQRku24PIYPQPHItKlA,https://api.spotify.com/v1/audio-analysis/698eQRku24PIYPQPHItKlA,183160,4
Snavs,2018 - VIP,658Nigb0czMuPYu8bcvYmj,30,0.597,0.699,2,-6.795,0,0.0473,0.0725,0.877,0.635,0.13,148.055,audio_features,658Nigb0czMuPYu8bcvYmj,spotify:track:658Nigb0czMuPYu8bcvYmj,https://api.spotify.com/v1/tracks/658Nigb0czMuPYu8bcvYmj,https://api.spotify.com/v1/audio-analysis/658Nigb0czMuPYu8bcvYmj,214054,4
XXXTENTACION,Moonlight,0JP9xo3adEtGSdUEISiszL,82,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,audio_features,0JP9xo3adEtGSdUEISiszL,spotify:track:0JP9xo3adEtGSdUEISiszL,https://api.spotify.com/v1/tracks/0JP9xo3adEtGSdUEISiszL,https://api.spotify.com/v1/audio-analysis/0JP9xo3adEtGSdUEISiszL,135090,4
David Bowie,Golden Years - 2016 Remaster,4JRem7xHp2l0kmUvt9zCKu,63,0.68,0.701,6,-10.36,0,0.036,0.316,4.72e-06,0.111,0.933,108.287,audio_features,4JRem7xHp2l0kmUvt9zCKu,spotify:track:4JRem7xHp2l0kmUvt9zCKu,https://api.spotify.com/v1/tracks/4JRem7xHp2l0kmUvt9zCKu,https://api.spotify.com/v1/audio-analysis/4JRem7xHp2l0kmUvt9zCKu,243280,4
