artist_name,artist_genre,track_name,track_id,popularity,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Flight Facilities,"['alternative dance', 'aussietronica', 'australian dance', 'indie soul', 'nu disco']",Crave You,4ESWJepzBtY2lR9oZDYVaP,62,2014,0.921,0.48,1,-9.2,0,0.0823,0.0976,0.0,0.0768,0.317,120.043,audio_features,4ESWJepzBtY2lR9oZDYVaP,spotify:track:4ESWJepzBtY2lR9oZDYVaP,https://api.spotify.com/v1/tracks/4ESWJepzBtY2lR9oZDYVaP,https://api.spotify.com/v1/audio-analysis/4ESWJepzBtY2lR9oZDYVaP,234787,4
Seekae,['ambient idm'],Test & Recognise - Flume Re-work,24BYTj1tb5ovZcnIbtdTYD,70,2014,0.544,0.579,8,-8.52,1,0.0712,0.193,1.43e-05,0.117,0.294,109.769,audio_features,24BYTj1tb5ovZcnIbtdTYD,spotify:track:24BYTj1tb5ovZcnIbtdTYD,https://api.spotify.com/v1/tracks/24BYTj1tb5ovZcnIbtdTYD,https://api.spotify.com/v1/audio-analysis/24BYTj1tb5ovZcnIbtdTYD,303661,4
Indila,['french pop'],Dernière danse,65uoaqX5qcjXZRheAj1qQT,75,2014,0.669,0.449,0,-7.658,0,0.0489,0.184,0.0,0.0729,0.327,114.926,audio_features,65uoaqX5qcjXZRheAj1qQT,spotify:track:65uoaqX5qcjXZRheAj1qQT,https://api.spotify.com/v1/tracks/65uoaqX5qcjXZRheAj1qQT,https://api.spotify.com/v1/audio-analysis/65uoaqX5qcjXZRheAj1qQT,213493,4
Fall Out Boy,"['emo', 'modern rock']",Immortals,3c1ItvzDDDpmDgLH9SIUp4,66,2014,0.703,0.856,11,-6.336,0,0.0461,0.00064,0.00126,0.38,0.722,108.025,audio_features,3c1ItvzDDDpmDgLH9SIUp4,spotify:track:3c1ItvzDDDpmDgLH9SIUp4,https://api.spotify.com/v1/tracks/3c1ItvzDDDpmDgLH9SIUp4,https://api.spotify.com/v1/audio-analysis/3c1ItvzDDDpmDgLH9SIUp4,195027,4
Charli XCX,"['art pop', 'candy pop', 'dance pop', 'electropop', 'metropopolis', 'pop', 'uk pop']",Boom Clap,0Y1MWB026LYxGvhq4EcMiC,60,2014,0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.191,0.576,91.999,audio_features,0Y1MWB026LYxGvhq4EcMiC,spotify:track:0Y1MWB026LYxGvhq4EcMiC,https://api.spotify.com/v1/tracks/0Y1MWB026LYxGvhq4EcMiC,https://api.spotify.com/v1/audio-analysis/0Y1MWB026LYxGvhq4EcMiC,169866,4
SALES,['orlando indie'],Chinese New Year,0SIAFU49FFHwR3QnT5Jx0k,67,2014,0.744,0.845,4,-7.422,0,0.253,0.759,0.232,0.1,0.749,75.221,audio_features,0SIAFU49FFHwR3QnT5Jx0k,spotify:track:0SIAFU49FFHwR3QnT5Jx0k,https://api.spotify.com/v1/tracks/0SIAFU49FFHwR3QnT5Jx0k,https://api.spotify.com/v1/audio-analysis/0SIAFU49FFHwR3QnT5Jx0k,160000,4
Azealia Banks,"['alternative r&b', 'dance pop', 'escape room', 'hip house', 'lgbtq+ hip hop', 'pop', 'rap', 'trap queen', 'viral rap']",Luxury,7IzN1BfaQ8fmTHYPRPhNws,68,2014,0.689,0.91,8,-6.808,1,0.184,0.0196,1.81e-05,0.272,0.569,121.988,audio_features,7IzN1BfaQ8fmTHYPRPhNws,spotify:track:7IzN1BfaQ8fmTHYPRPhNws,https://api.spotify.com/v1/tracks/7IzN1BfaQ8fmTHYPRPhNws,https://api.spotify.com/v1/audio-analysis/7IzN1BfaQ8fmTHYPRPhNws,168097,4
Spoon,"['alternative rock', 'austindie', 'indie rock', 'modern rock', 'pop rock', 'rock']",Inside Out,7qCZgvV98j6RjUULW1s1it,61,2014,0.621,0.62,0,-4.721,1,0.0293,0.459,0.162,0.0771,0.515,176.016,audio_features,7qCZgvV98j6RjUULW1s1it,spotify:track:7qCZgvV98j6RjUULW1s1it,https://api.spotify.com/v1/tracks/7qCZgvV98j6RjUULW1s1it,https://api.spotify.com/v1/audio-analysis/7qCZgvV98j6RjUULW1s1it,301960,4
Bad Suns,"['indie poptimism', 'indie rock', 'la indie', 'modern alternative rock', 'modern rock']",Cardiac Arrest,6zQyu8L8yUuJkl6LbQ6iKU,61,2014,0.616,0.88,1,-3.59,1,0.042,0.0521,0.000717,0.0539,0.751,94.011,audio_features,6zQyu8L8yUuJkl6LbQ6iKU,spotify:track:6zQyu8L8yUuJkl6LbQ6iKU,https://api.spotify.com/v1/tracks/6zQyu8L8yUuJkl6LbQ6iKU,https://api.spotify.com/v1/audio-analysis/6zQyu8L8yUuJkl6LbQ6iKU,182518,4
John Mayer,"['neo mellow', 'singer-songwriter']",XO,7cpCU3Denug5NGZsSpQl8v,70,2014,0.431,0.377,2,-9.753,1,0.0288,0.749,0.0,0.211,0.353,173.67,audio_features,7cpCU3Denug5NGZsSpQl8v,spotify:track:7cpCU3Denug5NGZsSpQl8v,https://api.spotify.com/v1/tracks/7cpCU3Denug5NGZsSpQl8v,https://api.spotify.com/v1/audio-analysis/7cpCU3Denug5NGZsSpQl8v,213627,4
I Prevail,['nu-metalcore'],Blank Space,2ZiJidFdQ30nVJEP4u44l3,63,2014,0.437,0.863,11,-5.28,0,0.0941,0.00302,0.0,0.144,0.233,194.073,audio_features,2ZiJidFdQ30nVJEP4u44l3,spotify:track:2ZiJidFdQ30nVJEP4u44l3,https://api.spotify.com/v1/tracks/2ZiJidFdQ30nVJEP4u44l3,https://api.spotify.com/v1/audio-analysis/2ZiJidFdQ30nVJEP4u44l3,240928,4
Hozier,"['irish singer-songwriter', 'pop']",Arsonist's Lullabye,1UWhx0pFZccP4jdCIZsj7U,61,2014,0.463,0.373,6,-10.666,0,0.0362,0.673,0.0745,0.118,0.184,64.831,audio_features,1UWhx0pFZccP4jdCIZsj7U,spotify:track:1UWhx0pFZccP4jdCIZsj7U,https://api.spotify.com/v1/tracks/1UWhx0pFZccP4jdCIZsj7U,https://api.spotify.com/v1/audio-analysis/1UWhx0pFZccP4jdCIZsj7U,266547,4
Sam Smith,"['dance pop', 'pop', 'uk pop']",Lay Me Down,74sb4Gib0cL3TQeCjYF8vh,69,2014,0.417,0.332,4,-9.482,1,0.0494,0.773,1.95e-05,0.109,0.172,119.156,audio_features,74sb4Gib0cL3TQeCjYF8vh,spotify:track:74sb4Gib0cL3TQeCjYF8vh,https://api.spotify.com/v1/tracks/74sb4Gib0cL3TQeCjYF8vh,https://api.spotify.com/v1/audio-analysis/74sb4Gib0cL3TQeCjYF8vh,253208,4
Isaiah Rashad,"['hip hop', 'rap', 'tennessee hip hop', 'underground hip hop']",West Savannah (feat. SZA),0Gt4nGWoATcQFL38a1NRao,62,2014,0.652,0.906,9,-4.032,1,0.161,0.13,0.0681,0.504,0.559,125.103,audio_features,0Gt4nGWoATcQFL38a1NRao,spotify:track:0Gt4nGWoATcQFL38a1NRao,https://api.spotify.com/v1/tracks/0Gt4nGWoATcQFL38a1NRao,https://api.spotify.com/v1/audio-analysis/0Gt4nGWoATcQFL38a1NRao,167277,4
Hozier,"['irish singer-songwriter', 'pop']",Angel of Small Death and the Codeine Scene,6JmSfynzr6E0QllQZNEXEb,61,2014,0.364,0.64,4,-5.757,1,0.0506,0.201,7.25e-05,0.12,0.386,93.507,audio_features,6JmSfynzr6E0QllQZNEXEb,spotify:track:6JmSfynzr6E0QllQZNEXEb,https://api.spotify.com/v1/tracks/6JmSfynzr6E0QllQZNEXEb,https://api.spotify.com/v1/audio-analysis/6JmSfynzr6E0QllQZNEXEb,219213,4
August Alsina,"['pop r&b', 'pop rap', 'r&b', 'trap', 'urban contemporary']",No Love,7ewfvLrlI0VNht4vEnoTMh,66,2014,0.462,0.615,0,-7.982,0,0.153,0.00543,0.0,0.856,0.344,130.967,audio_features,7ewfvLrlI0VNht4vEnoTMh,spotify:track:7ewfvLrlI0VNht4vEnoTMh,https://api.spotify.com/v1/tracks/7ewfvLrlI0VNht4vEnoTMh,https://api.spotify.com/v1/audio-analysis/7ewfvLrlI0VNht4vEnoTMh,276080,4
Tiësto,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']",Wasted,7m3povhdMDLZwuEKak0l0n,63,2014,0.638,0.816,2,-5.503,1,0.0308,0.00149,0.00115,0.195,0.386,112.014,audio_features,7m3povhdMDLZwuEKak0l0n,spotify:track:7m3povhdMDLZwuEKak0l0n,https://api.spotify.com/v1/tracks/7m3povhdMDLZwuEKak0l0n,https://api.spotify.com/v1/audio-analysis/7m3povhdMDLZwuEKak0l0n,190014,4
Enrique Iglesias,"['latin pop', 'mexican pop']",Loco,6yjsa6c8nSGQqXF12vFSpp,65,2014,0.756,0.863,7,-3.39,1,0.028,0.404,0.0,0.112,0.915,132.987,audio_features,6yjsa6c8nSGQqXF12vFSpp,spotify:track:6yjsa6c8nSGQqXF12vFSpp,https://api.spotify.com/v1/tracks/6yjsa6c8nSGQqXF12vFSpp,https://api.spotify.com/v1/audio-analysis/6yjsa6c8nSGQqXF12vFSpp,213147,4
