,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
211,First Class and Coach,2014,73WnoASd3WZ4YxngdBZq3o,2,0.556,0.905,7,-5.447,0,0.0295,0.000335,0.812,0.237,0.453,133.953,audio_features,73WnoASd3WZ4YxngdBZq3o,spotify:track:73WnoASd3WZ4YxngdBZq3o,https://api.spotify.com/v1/tracks/73WnoASd3WZ4YxngdBZq3o,https://api.spotify.com/v1/audio-analysis/73WnoASd3WZ4YxngdBZq3o,212810,4
212,A Great Big World,Say Something,6Vc5wAMmXdKIAM7WUoEb7N,74,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,audio_features,6Vc5wAMmXdKIAM7WUoEb7N,spotify:track:6Vc5wAMmXdKIAM7WUoEb7N,https://api.spotify.com/v1/tracks/6Vc5wAMmXdKIAM7WUoEb7N,https://api.spotify.com/v1/audio-analysis/6Vc5wAMmXdKIAM7WUoEb7N,229400,3
213,Suffused,Year 2008,47VMHA5OTq5Ze9VAKOe84v,6,0.576,0.733,0,-10.896,1,0.034,8.79e-05,0.868,0.1,0.0455,127.007,audio_features,47VMHA5OTq5Ze9VAKOe84v,spotify:track:47VMHA5OTq5Ze9VAKOe84v,https://api.spotify.com/v1/tracks/47VMHA5OTq5Ze9VAKOe84v,https://api.spotify.com/v1/audio-analysis/47VMHA5OTq5Ze9VAKOe84v,490131,4
214,Doja Cat,So High,1yvSMyZn27M4wEslpSvB0D,68,0.621,0.585,10,-5.632,0,0.0457,0.12,1.91e-06,0.05,0.668,132.004,audio_features,1yvSMyZn27M4wEslpSvB0D,spotify:track:1yvSMyZn27M4wEslpSvB0D,https://api.spotify.com/v1/tracks/1yvSMyZn27M4wEslpSvB0D,https://api.spotify.com/v1/audio-analysis/1yvSMyZn27M4wEslpSvB0D,199747,4
215,William Elliott Whitmore,The Day the End Finally Came,2hoPDKJ6yqKVStIFjNVvDZ,12,0.446,0.413,2,-7.052,1,0.0272,0.97,5.55e-05,0.119,0.361,141.711,audio_features,2hoPDKJ6yqKVStIFjNVvDZ,spotify:track:2hoPDKJ6yqKVStIFjNVvDZ,https://api.spotify.com/v1/tracks/2hoPDKJ6yqKVStIFjNVvDZ,https://api.spotify.com/v1/audio-analysis/2hoPDKJ6yqKVStIFjNVvDZ,266467,4
216,J. Cole,A Tale Of 2 Citiez,52A8OAP8lTQKZCj4Rce92B,69,0.771,0.536,11,-8.534,1,0.323,0.553,1.05e-06,0.294,0.343,94.995,audio_features,52A8OAP8lTQKZCj4Rce92B,spotify:track:52A8OAP8lTQKZCj4Rce92B,https://api.spotify.com/v1/tracks/52A8OAP8lTQKZCj4Rce92B,https://api.spotify.com/v1/audio-analysis/52A8OAP8lTQKZCj4Rce92B,269721,4
217,Suffused,Year 2008 - Ultimate Progress Late Night Mix,6v4F3hkMO3SfZop49ZQGhN,7,0.632,0.768,11,-8.94,0,0.0363,0.0218,0.829,0.0997,0.107,123.987,audio_features,6v4F3hkMO3SfZop49ZQGhN,spotify:track:6v4F3hkMO3SfZop49ZQGhN,https://api.spotify.com/v1/tracks/6v4F3hkMO3SfZop49ZQGhN,https://api.spotify.com/v1/audio-analysis/6v4F3hkMO3SfZop49ZQGhN,565166,4
218,Lee Brice,I Don't Dance,5aj0xPGiEUN3aI2oOYu14S,67,0.587,0.559,1,-7.742,1,0.0321,0.399,6.69e-06,0.0992,0.19,92.036,audio_features,5aj0xPGiEUN3aI2oOYu14S,spotify:track:5aj0xPGiEUN3aI2oOYu14S,https://api.spotify.com/v1/tracks/5aj0xPGiEUN3aI2oOYu14S,https://api.spotify.com/v1/audio-analysis/5aj0xPGiEUN3aI2oOYu14S,221173,4
219,Martin Zellar,Ten Year Coin - Demo,0wlMzw7lUeCTelAOwH7dXL,7,0.441,0.915,4,-6.913,1,0.0529,0.0104,0.00129,0.111,0.877,196.554,audio_features,0wlMzw7lUeCTelAOwH7dXL,spotify:track:0wlMzw7lUeCTelAOwH7dXL,https://api.spotify.com/v1/tracks/0wlMzw7lUeCTelAOwH7dXL,https://api.spotify.com/v1/audio-analysis/0wlMzw7lUeCTelAOwH7dXL,292693,4
220,Blue Swede,Hooked On A Feeling,2Nz6aF1umHh5Et6I5H581L,67,0.547,0.82,8,-6.728,1,0.0805,0.261,0.0,0.3,0.933,118.208,audio_features,2Nz6aF1umHh5Et6I5H581L,spotify:track:2Nz6aF1umHh5Et6I5H581L,https://api.spotify.com/v1/tracks/2Nz6aF1umHh5Et6I5H581L,https://api.spotify.com/v1/audio-analysis/2Nz6aF1umHh5Et6I5H581L,172867,4
221,Charts Hits 2014,Hero (Let Me Go),1TuQsHyclrHMDRYUgpB2TK,17,0.437,0.642,5,-5.924,1,0.0297,0.859,0.000261,0.0956,0.39,87.504,audio_features,1TuQsHyclrHMDRYUgpB2TK,spotify:track:1TuQsHyclrHMDRYUgpB2TK,https://api.spotify.com/v1/tracks/1TuQsHyclrHMDRYUgpB2TK,https://api.spotify.com/v1/audio-analysis/1TuQsHyclrHMDRYUgpB2TK,190347,4
222,Beyoncé,Partition,5hgnY0mVcVetszbb85qeDg,72,0.418,0.441,11,-11.522,0,0.283,0.029,0.0707,0.306,0.172,175.928,audio_features,5hgnY0mVcVetszbb85qeDg,spotify:track:5hgnY0mVcVetszbb85qeDg,https://api.spotify.com/v1/tracks/5hgnY0mVcVetszbb85qeDg,https://api.spotify.com/v1/audio-analysis/5hgnY0mVcVetszbb85qeDg,319467,4
223,The Texas Tenors,Thank God I'm a Country Boy (Live 2014) [feat. Jc Fisher],3oDcB2dBkC5EowmjjY6DwT,8,0.652,0.805,7,-9.509,1,0.0562,0.676,0.0,0.398,0.848,104.877,audio_features,3oDcB2dBkC5EowmjjY6DwT,spotify:track:3oDcB2dBkC5EowmjjY6DwT,https://api.spotify.com/v1/tracks/3oDcB2dBkC5EowmjjY6DwT,https://api.spotify.com/v1/audio-analysis/3oDcB2dBkC5EowmjjY6DwT,88360,4
224,Slipknot,The Devil in I,5hheGdf1cb4rK0FNiedCfK,73,0.398,0.939,9,-2.865,0,0.0648,0.00591,0.000881,0.357,0.235,92.027,audio_features,5hheGdf1cb4rK0FNiedCfK,spotify:track:5hheGdf1cb4rK0FNiedCfK,https://api.spotify.com/v1/tracks/5hheGdf1cb4rK0FNiedCfK,https://api.spotify.com/v1/audio-analysis/5hheGdf1cb4rK0FNiedCfK,342821,4
225,Soccer Stars,We're Not Going to Take It,4ElUTmIzKWM6MOedpOM1NQ,5,0.494,0.583,11,-11.089,0,0.0349,0.351,0.0,0.131,0.961,149.14,audio_features,4ElUTmIzKWM6MOedpOM1NQ,spotify:track:4ElUTmIzKWM6MOedpOM1NQ,https://api.spotify.com/v1/tracks/4ElUTmIzKWM6MOedpOM1NQ,https://api.spotify.com/v1/audio-analysis/4ElUTmIzKWM6MOedpOM1NQ,220421,4
226,PARTYNEXTDOOR,Recognize (feat. Drake),5wUUWVRvrciJqFitZF8R0P,70,0.643,0.541,2,-5.801,1,0.0426,0.0102,0.0,0.102,0.165,119.499,audio_features,5wUUWVRvrciJqFitZF8R0P,spotify:track:5wUUWVRvrciJqFitZF8R0P,https://api.spotify.com/v1/tracks/5wUUWVRvrciJqFitZF8R0P,https://api.spotify.com/v1/audio-analysis/5wUUWVRvrciJqFitZF8R0P,311197,4
227,Matthew Rix,2014 Was a Terrible Year,5uUl6lXgsTGbHxXgMBf93H,5,0.732,0.324,7,-12.618,1,0.593,0.857,0.0,0.282,0.823,113.743,audio_features,5uUl6lXgsTGbHxXgMBf93H,spotify:track:5uUl6lXgsTGbHxXgMBf93H,https://api.spotify.com/v1/tracks/5uUl6lXgsTGbHxXgMBf93H,https://api.spotify.com/v1/audio-analysis/5uUl6lXgsTGbHxXgMBf93H,68615,4
228,ScHoolboy Q,Studio,29gsi1zZrZxdStACmTQB0Z,68,0.709,0.589,8,-7.776,0,0.0433,0.0507,0.0,0.0585,0.58,133.922,audio_features,29gsi1zZrZxdStACmTQB0Z,spotify:track:29gsi1zZrZxdStACmTQB0Z,https://api.spotify.com/v1/tracks/29gsi1zZrZxdStACmTQB0Z,https://api.spotify.com/v1/audio-analysis/29gsi1zZrZxdStACmTQB0Z,278067,3
229,Cimorelli,Rather Be,77p2ie7X1XTQR0jqqVNnsU,2,0.627,0.476,11,-12.07,1,0.0655,0.0637,0.0,0.162,0.631,120.881,audio_features,77p2ie7X1XTQR0jqqVNnsU,spotify:track:77p2ie7X1XTQR0jqqVNnsU,https://api.spotify.com/v1/tracks/77p2ie7X1XTQR0jqqVNnsU,https://api.spotify.com/v1/audio-analysis/77p2ie7X1XTQR0jqqVNnsU,189094,4
230,Saint Motel,My Type,2Iq6HhIquO7JKr0KfTNLzU,69,0.595,0.896,10,-2.951,1,0.047,0.0641,5.82e-05,0.0748,0.567,118.001,audio_features,2Iq6HhIquO7JKr0KfTNLzU,spotify:track:2Iq6HhIquO7JKr0KfTNLzU,https://api.spotify.com/v1/tracks/2Iq6HhIquO7JKr0KfTNLzU,https://api.spotify.com/v1/audio-analysis/2Iq6HhIquO7JKr0KfTNLzU,204812,4
231,William Elliott Whitmore,Lee County Flood,66zCDwRFTwyOlXWJ7dKlOh,11,0.723,0.371,2,-8.059,1,0.0357,0.852,0.0,0.0557,0.65,136.188,audio_features,66zCDwRFTwyOlXWJ7dKlOh,spotify:track:66zCDwRFTwyOlXWJ7dKlOh,https://api.spotify.com/v1/tracks/66zCDwRFTwyOlXWJ7dKlOh,https://api.spotify.com/v1/audio-analysis/66zCDwRFTwyOlXWJ7dKlOh,196307,4
232,Beyoncé,Drunk in Love (feat. Jay-Z),6jG2YzhxptolDzLHTGLt7S,72,0.583,0.621,5,-6.902,0,0.0479,0.00972,0.00106,0.181,0.399,140.036,audio_features,6jG2YzhxptolDzLHTGLt7S,spotify:track:6jG2YzhxptolDzLHTGLt7S,https://api.spotify.com/v1/tracks/6jG2YzhxptolDzLHTGLt7S,https://api.spotify.com/v1/audio-analysis/6jG2YzhxptolDzLHTGLt7S,323480,4
233,Stereojackers vs. Mark Loverush feat. Jenna Donelly,Everyday 2014 - Radio Edit,4AfmIgZGW0kvGf6i3b1a9W,6,0.525,0.984,0,-1.987,1,0.0955,0.0382,0.0893,0.509,0.107,134.987,audio_features,4AfmIgZGW0kvGf6i3b1a9W,spotify:track:4AfmIgZGW0kvGf6i3b1a9W,https://api.spotify.com/v1/tracks/4AfmIgZGW0kvGf6i3b1a9W,https://api.spotify.com/v1/audio-analysis/4AfmIgZGW0kvGf6i3b1a9W,190222,4
234,Nicki Minaj,Anaconda,794F99D5BQHS5ZGRXAs7I5,67,0.964,0.605,9,-6.223,1,0.179,0.0668,7.78e-06,0.214,0.646,129.994,audio_features,794F99D5BQHS5ZGRXAs7I5,spotify:track:794F99D5BQHS5ZGRXAs7I5,https://api.spotify.com/v1/tracks/794F99D5BQHS5ZGRXAs7I5,https://api.spotify.com/v1/audio-analysis/794F99D5BQHS5ZGRXAs7I5,260240,4
235,William Elliott Whitmore,Rest His Soul,4TqNK7kT1FMw2odI7loPKb,12,0.73,0.224,0,-8.677,1,0.0303,0.867,1.06e-06,0.117,0.278,114.907,audio_features,4TqNK7kT1FMw2odI7loPKb,spotify:track:4TqNK7kT1FMw2odI7loPKb,https://api.spotify.com/v1/tracks/4TqNK7kT1FMw2odI7loPKb,https://api.spotify.com/v1/audio-analysis/4TqNK7kT1FMw2odI7loPKb,237053,3
236,Nicki Minaj,The Night Is Still Young,4bBrKDo8rchikwZOtmXbIH,66,0.656,0.692,1,-6.145,0,0.0563,0.00212,0.00305,0.128,0.693,128.016,audio_features,4bBrKDo8rchikwZOtmXbIH,spotify:track:4bBrKDo8rchikwZOtmXbIH,https://api.spotify.com/v1/tracks/4bBrKDo8rchikwZOtmXbIH,https://api.spotify.com/v1/audio-analysis/4bBrKDo8rchikwZOtmXbIH,227560,4
237,Suffused,Year 2008 - MSZ Remix,5VVPdKGSH7NcnaEGJQ93S9,5,0.584,0.865,9,-6.126,0,0.0339,0.000717,0.845,0.159,0.448,127.007,audio_features,5VVPdKGSH7NcnaEGJQ93S9,spotify:track:5VVPdKGSH7NcnaEGJQ93S9,https://api.spotify.com/v1/tracks/5VVPdKGSH7NcnaEGJQ93S9,https://api.spotify.com/v1/audio-analysis/5VVPdKGSH7NcnaEGJQ93S9,457306,4
238,Justine Skye,Collide (feat. Tyga),22I3h5AOENlH4CqXJsEbFR,74,0.418,0.31,11,-9.869,0,0.0625,0.095,0.0,0.216,0.131,139.614,audio_features,22I3h5AOENlH4CqXJsEbFR,spotify:track:22I3h5AOENlH4CqXJsEbFR,https://api.spotify.com/v1/tracks/22I3h5AOENlH4CqXJsEbFR,https://api.spotify.com/v1/audio-analysis/22I3h5AOENlH4CqXJsEbFR,260170,4
239,Steve Harley,"Mr. Raffles (Man, It Was Mean) - 2014 Remaster",48RF03Q2HrdSSYfBNqkjlh,25,0.693,0.509,4,-11.378,1,0.0288,0.515,0.0,0.37,0.754,132.337,audio_features,48RF03Q2HrdSSYfBNqkjlh,spotify:track:48RF03Q2HrdSSYfBNqkjlh,https://api.spotify.com/v1/tracks/48RF03Q2HrdSSYfBNqkjlh,https://api.spotify.com/v1/audio-analysis/48RF03Q2HrdSSYfBNqkjlh,275973,4
240,Sage The Gemini,Gas Pedal,1UMKquW1olreYO1LlLmTqi,68,0.843,0.538,1,-8.028,1,0.0833,0.0273,0.0,0.124,0.428,97.49,audio_features,1UMKquW1olreYO1LlLmTqi,spotify:track:1UMKquW1olreYO1LlLmTqi,https://api.spotify.com/v1/tracks/1UMKquW1olreYO1LlLmTqi,https://api.spotify.com/v1/audio-analysis/1UMKquW1olreYO1LlLmTqi,208160,4
241,Suffused,Year 2008 - Simon Firth Remix,72KWvWpo4gp2CJ3Z4elkHd,5,0.605,0.461,0,-13.29,1,0.0447,0.00297,0.87,0.107,0.493,124.002,audio_features,72KWvWpo4gp2CJ3Z4elkHd,spotify:track:72KWvWpo4gp2CJ3Z4elkHd,https://api.spotify.com/v1/tracks/72KWvWpo4gp2CJ3Z4elkHd,https://api.spotify.com/v1/audio-analysis/72KWvWpo4gp2CJ3Z4elkHd,532258,4
242,Clean Bandit,Rather Be (feat. Jess Glynne),3s4U7OHV7gnj42VV72eSZ6,73,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,audio_features,3s4U7OHV7gnj42VV72eSZ6,spotify:track:3s4U7OHV7gnj42VV72eSZ6,https://api.spotify.com/v1/tracks/3s4U7OHV7gnj42VV72eSZ6,https://api.spotify.com/v1/audio-analysis/3s4U7OHV7gnj42VV72eSZ6,227833,4
243,The Texas Tenors,He Looked Beyond My Fault (Live 2014) [feat. John Hagen],4xoODxgkMepVl57pda3UFJ,7,0.221,0.249,3,-12.948,1,0.0332,0.968,5.35e-06,0.705,0.101,85.763,audio_features,4xoODxgkMepVl57pda3UFJ,spotify:track:4xoODxgkMepVl57pda3UFJ,https://api.spotify.com/v1/tracks/4xoODxgkMepVl57pda3UFJ,https://api.spotify.com/v1/audio-analysis/4xoODxgkMepVl57pda3UFJ,143299,3
244,Miranda Lambert,Somethin' Bad (with Carrie Underwood) - Duet with Carrie Underwood [Album],6s9m5J92By7jii22Q2XtY2,67,0.68,0.888,9,-5.308,1,0.055,0.0527,2.82e-06,0.0575,0.484,90.076,audio_features,6s9m5J92By7jii22Q2XtY2,spotify:track:6s9m5J92By7jii22Q2XtY2,https://api.spotify.com/v1/tracks/6s9m5J92By7jii22Q2XtY2,https://api.spotify.com/v1/audio-analysis/6s9m5J92By7jii22Q2XtY2,169587,4
245,Cimorelli,Classic,3iRNjJLyQTRUqMiIPllezy,9,0.779,0.808,8,-5.422,1,0.134,0.0787,2.4e-06,0.263,0.841,102.983,audio_features,3iRNjJLyQTRUqMiIPllezy,spotify:track:3iRNjJLyQTRUqMiIPllezy,https://api.spotify.com/v1/tracks/3iRNjJLyQTRUqMiIPllezy,https://api.spotify.com/v1/audio-analysis/3iRNjJLyQTRUqMiIPllezy,177087,4
246,Hozier,Cherry Wine - Live,1C042FLYy7rP3MfnkOcnha,67,0.415,0.11,1,-14.901,1,0.0388,0.951,0.00236,0.0962,0.234,81.876,audio_features,1C042FLYy7rP3MfnkOcnha,spotify:track:1C042FLYy7rP3MfnkOcnha,https://api.spotify.com/v1/tracks/1C042FLYy7rP3MfnkOcnha,https://api.spotify.com/v1/audio-analysis/1C042FLYy7rP3MfnkOcnha,240147,4
247,Dan Forrest,"Lead, Kindly Light",3QDfzx40dDTYvneFGWAjOI,11,0.0704,0.0897,3,-25.601,0,0.0421,0.958,0.437,0.666,0.0395,73.321,audio_features,3QDfzx40dDTYvneFGWAjOI,spotify:track:3QDfzx40dDTYvneFGWAjOI,https://api.spotify.com/v1/tracks/3QDfzx40dDTYvneFGWAjOI,https://api.spotify.com/v1/audio-analysis/3QDfzx40dDTYvneFGWAjOI,543341,3
248,The Weeknd,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",2PIvq1pGrUjY007X5y1UpM,77,0.659,0.381,2,-5.922,0,0.0304,0.385,0.0,0.0972,0.426,119.844,audio_features,2PIvq1pGrUjY007X5y1UpM,spotify:track:2PIvq1pGrUjY007X5y1UpM,https://api.spotify.com/v1/tracks/2PIvq1pGrUjY007X5y1UpM,https://api.spotify.com/v1/audio-analysis/2PIvq1pGrUjY007X5y1UpM,252227,3
249,2014omri,A 2014 news flash,0EeW0wK5w36Ron8H9xMpFB,0,0.607,0.696,11,-6.702,0,0.0317,0.0243,1.75e-05,0.164,0.674,117.024,audio_features,0EeW0wK5w36Ron8H9xMpFB,spotify:track:0EeW0wK5w36Ron8H9xMpFB,https://api.spotify.com/v1/tracks/0EeW0wK5w36Ron8H9xMpFB,https://api.spotify.com/v1/audio-analysis/0EeW0wK5w36Ron8H9xMpFB,213818,4
250,G-Eazy,I Mean It (feat. Remo),6jmTHeoWvBaSrwWttr8Xvu,70,0.712,0.562,10,-6.008,1,0.129,0.125,0.0,0.136,0.142,140.0,audio_features,6jmTHeoWvBaSrwWttr8Xvu,spotify:track:6jmTHeoWvBaSrwWttr8Xvu,https://api.spotify.com/v1/tracks/6jmTHeoWvBaSrwWttr8Xvu,https://api.spotify.com/v1/audio-analysis/6jmTHeoWvBaSrwWttr8Xvu,236480,4
251,Above & Beyond,Anjunabeach - Genix vs. Las Salinas Remix,1TeLlRNL2ySKbBH4NYleEr,10,0.763,0.663,0,-7.078,1,0.106,0.000116,0.884,0.036,0.0911,129.997,audio_features,1TeLlRNL2ySKbBH4NYleEr,spotify:track:1TeLlRNL2ySKbBH4NYleEr,https://api.spotify.com/v1/tracks/1TeLlRNL2ySKbBH4NYleEr,https://api.spotify.com/v1/audio-analysis/1TeLlRNL2ySKbBH4NYleEr,418745,4
252,Chris Brown,Loyal (feat. Lil Wayne & Tyga),5BrTUo0xP1wKXLJWUaGFtk,73,0.841,0.522,10,-5.963,0,0.049,0.0168,1.37e-06,0.188,0.616,99.059,audio_features,5BrTUo0xP1wKXLJWUaGFtk,spotify:track:5BrTUo0xP1wKXLJWUaGFtk,https://api.spotify.com/v1/tracks/5BrTUo0xP1wKXLJWUaGFtk,https://api.spotify.com/v1/audio-analysis/5BrTUo0xP1wKXLJWUaGFtk,264947,4
253,FMLYBND,2014,4yeBfHoWHJMvLQO7YOqfx5,5,0.528,0.55,5,-10.347,1,0.0376,0.191,0.00686,0.213,0.053,124.98,audio_features,4yeBfHoWHJMvLQO7YOqfx5,spotify:track:4yeBfHoWHJMvLQO7YOqfx5,https://api.spotify.com/v1/tracks/4yeBfHoWHJMvLQO7YOqfx5,https://api.spotify.com/v1/audio-analysis/4yeBfHoWHJMvLQO7YOqfx5,142138,4
254,Brantley Gilbert,Bottoms Up,0HZUp8fm9fh1Mitqx4CIOr,65,0.474,0.857,7,-5.734,1,0.0435,0.113,0.0,0.134,0.545,170.006,audio_features,0HZUp8fm9fh1Mitqx4CIOr,spotify:track:0HZUp8fm9fh1Mitqx4CIOr,https://api.spotify.com/v1/tracks/0HZUp8fm9fh1Mitqx4CIOr,https://api.spotify.com/v1/audio-analysis/0HZUp8fm9fh1Mitqx4CIOr,220200,4
255,William Elliott Whitmore,Cold and Dead,72vOWfimtII3k8Nb5mNjoM,11,0.42,0.312,9,-10.381,1,0.0686,0.933,0.0,0.176,0.4,130.328,audio_features,72vOWfimtII3k8Nb5mNjoM,spotify:track:72vOWfimtII3k8Nb5mNjoM,https://api.spotify.com/v1/tracks/72vOWfimtII3k8Nb5mNjoM,https://api.spotify.com/v1/audio-analysis/72vOWfimtII3k8Nb5mNjoM,199600,4
256,Phantogram,Black Out Days,2IWtloZYQDcP8Ashwx8QEF,76,0.542,0.795,4,-3.63,0,0.0368,0.00506,0.019,0.0851,0.431,92.234,audio_features,2IWtloZYQDcP8Ashwx8QEF,spotify:track:2IWtloZYQDcP8Ashwx8QEF,https://api.spotify.com/v1/tracks/2IWtloZYQDcP8Ashwx8QEF,https://api.spotify.com/v1/audio-analysis/2IWtloZYQDcP8Ashwx8QEF,227160,4
257,Will Atkinson,Victims - Radio Edit,6AM625nxfbPIVRqaaBM32m,4,0.448,0.968,1,-5.546,1,0.0456,0.00708,0.924,0.115,0.279,137.993,audio_features,6AM625nxfbPIVRqaaBM32m,spotify:track:6AM625nxfbPIVRqaaBM32m,https://api.spotify.com/v1/tracks/6AM625nxfbPIVRqaaBM32m,https://api.spotify.com/v1/audio-analysis/6AM625nxfbPIVRqaaBM32m,236522,4
258,Nicki Minaj,Feeling Myself,5fyIGoaaKelzdyW8ELhYJZ,66,0.564,0.703,2,-5.459,1,0.269,0.437,0.00927,0.358,0.477,139.045,audio_features,5fyIGoaaKelzdyW8ELhYJZ,spotify:track:5fyIGoaaKelzdyW8ELhYJZ,https://api.spotify.com/v1/tracks/5fyIGoaaKelzdyW8ELhYJZ,https://api.spotify.com/v1/audio-analysis/5fyIGoaaKelzdyW8ELhYJZ,237840,4
259,Johann Strauss II,"Klipp-Klapp, Galopp, Op. 466",0m043y24adXGtdr8d8relL,20,0.396,0.424,5,-19.293,1,0.465,0.925,0.883,0.732,0.653,174.019,audio_features,0m043y24adXGtdr8d8relL,spotify:track:0m043y24adXGtdr8d8relL,https://api.spotify.com/v1/tracks/0m043y24adXGtdr8d8relL,https://api.spotify.com/v1/audio-analysis/0m043y24adXGtdr8d8relL,140947,4
260,Home,Resonance,65r94rVdiMwqXyQFEr3tqT,69,0.566,0.74,8,-8.614,1,0.063,0.0352,0.849,0.221,0.419,170.098,audio_features,65r94rVdiMwqXyQFEr3tqT,spotify:track:65r94rVdiMwqXyQFEr3tqT,https://api.spotify.com/v1/tracks/65r94rVdiMwqXyQFEr3tqT,https://api.spotify.com/v1/audio-analysis/65r94rVdiMwqXyQFEr3tqT,212881,5
261,Tweety_Vs_The_w8rld,2014,2wOfJNJiiIi0I08GIUkUXU,0,0.658,0.703,11,-9.228,0,0.249,0.189,0.0,0.2,0.455,143.967,audio_features,2wOfJNJiiIi0I08GIUkUXU,spotify:track:2wOfJNJiiIi0I08GIUkUXU,https://api.spotify.com/v1/tracks/2wOfJNJiiIi0I08GIUkUXU,https://api.spotify.com/v1/audio-analysis/2wOfJNJiiIi0I08GIUkUXU,148402,4
262,Omarion,Post to Be (feat. Chris Brown & Jhene Aiko),0fgZUSa7D7aVvv3GfO0A1n,71,0.733,0.676,10,-5.655,0,0.0432,0.0697,0.0,0.208,0.701,97.448,audio_features,0fgZUSa7D7aVvv3GfO0A1n,spotify:track:0fgZUSa7D7aVvv3GfO0A1n,https://api.spotify.com/v1/tracks/0fgZUSa7D7aVvv3GfO0A1n,https://api.spotify.com/v1/audio-analysis/0fgZUSa7D7aVvv3GfO0A1n,226581,4
266,PARTYBABY,New Years 2014 on a Beach (Felicity),5CsF4kTta3D2Gjr1jFVJXD,2,0.25,0.972,2,-2.59,1,0.162,0.0535,0.000919,0.33,0.329,149.887,audio_features,5CsF4kTta3D2Gjr1jFVJXD,spotify:track:5CsF4kTta3D2Gjr1jFVJXD,https://api.spotify.com/v1/tracks/5CsF4kTta3D2Gjr1jFVJXD,https://api.spotify.com/v1/audio-analysis/5CsF4kTta3D2Gjr1jFVJXD,188640,4
267,Rascal Flatts,I Like The Sound Of That,5S5rw0WLVCAux5B5bWCehK,65,0.611,0.8,0,-5.61,1,0.0377,0.257,0.0,0.194,0.527,89.974,audio_features,5S5rw0WLVCAux5B5bWCehK,spotify:track:5S5rw0WLVCAux5B5bWCehK,https://api.spotify.com/v1/tracks/5S5rw0WLVCAux5B5bWCehK,https://api.spotify.com/v1/audio-analysis/5S5rw0WLVCAux5B5bWCehK,209280,4
268,Code Black,Accelerate (Official XXlerator Anthem 2014) - Special Edit,5ihSJVRmAKe8hBPLky1XiH,25,0.489,0.97,11,-1.969,0,0.211,0.00515,0.0,0.119,0.485,149.863,audio_features,5ihSJVRmAKe8hBPLky1XiH,spotify:track:5ihSJVRmAKe8hBPLky1XiH,https://api.spotify.com/v1/tracks/5ihSJVRmAKe8hBPLky1XiH,https://api.spotify.com/v1/audio-analysis/5ihSJVRmAKe8hBPLky1XiH,172800,4
269,Set It Off,Wolf in Sheep's Clothing (feat. William Beckett),4WXFDVe299Po8ih6Np54n2,67,0.445,0.907,11,-3.894,0,0.0773,0.00161,0.0,0.403,0.71,165.069,audio_features,4WXFDVe299Po8ih6Np54n2,spotify:track:4WXFDVe299Po8ih6Np54n2,https://api.spotify.com/v1/tracks/4WXFDVe299Po8ih6Np54n2,https://api.spotify.com/v1/audio-analysis/4WXFDVe299Po8ih6Np54n2,187880,4
273,Cimorelli,Happy,3yZjU5YBsbzbBXqZq3hmnx,2,0.616,0.553,5,-7.549,0,0.133,0.553,0.0,0.318,0.59,157.871,audio_features,3yZjU5YBsbzbBXqZq3hmnx,spotify:track:3yZjU5YBsbzbBXqZq3hmnx,https://api.spotify.com/v1/tracks/3yZjU5YBsbzbBXqZq3hmnx,https://api.spotify.com/v1/audio-analysis/3yZjU5YBsbzbBXqZq3hmnx,146749,4
274,Migos,Fight Night,6Xa2q0dapj03CsRzmD0Os5,67,0.874,0.706,1,-5.132,1,0.207,0.182,0.0,0.334,0.895,89.961,audio_features,6Xa2q0dapj03CsRzmD0Os5,spotify:track:6Xa2q0dapj03CsRzmD0Os5,https://api.spotify.com/v1/tracks/6Xa2q0dapj03CsRzmD0Os5,https://api.spotify.com/v1/audio-analysis/6Xa2q0dapj03CsRzmD0Os5,216248,4
275,William Elliott Whitmore,Lift My Jug (Song for Hub Cale),0fQzEQhKoIqMZIiPrvbGTX,10,0.664,0.705,2,-5.015,1,0.0758,0.914,0.0,0.101,0.61,104.107,audio_features,0fQzEQhKoIqMZIiPrvbGTX,spotify:track:0fQzEQhKoIqMZIiPrvbGTX,https://api.spotify.com/v1/tracks/0fQzEQhKoIqMZIiPrvbGTX,https://api.spotify.com/v1/audio-analysis/0fQzEQhKoIqMZIiPrvbGTX,215240,4
276,Mr. Probz,Waves - Robin Schulz Radio Edit,1HFfMOxCAT4GAwaPfCdmUs,79,0.829,0.51,5,-9.334,0,0.0369,0.00821,0.00143,0.0829,0.45,119.994,audio_features,1HFfMOxCAT4GAwaPfCdmUs,spotify:track:1HFfMOxCAT4GAwaPfCdmUs,https://api.spotify.com/v1/tracks/1HFfMOxCAT4GAwaPfCdmUs,https://api.spotify.com/v1/audio-analysis/1HFfMOxCAT4GAwaPfCdmUs,208133,4
